# gymnasium_monitor_version=1.0
# env_id=FJSPEnv t_start=1787234158.5476165
r,l,t,makespan,success
-13.894134783744812,120,3800.7615673542023,138.94134783744812,1
-17.375453186035156,120,3811.8872656822205,173.75453186035156,1
-19.717748880386353,120,3823.07057595253,197.17748880386353,1
-22.186105966567993,120,3834.1494631767273,221.86105966567993,1
-15.984057354927064,120,3844.63903093338,159.84057354927063,1
-21.762751507759095,120,3893.6990835666656,217.62751507759094,1
-19.876738905906677,120,3904.671886920929,198.76738905906677,1
-19.877229404449462,120,3915.7417101860046,198.77229404449463,1
-23.855481028556824,120,3925.9031703472137,238.55481028556824,1
-18.498012471199036,120,3975.9424788951874,184.98012471199036,1
-20.575404930114747,120,3987.349303007126,205.75404930114746,1
-15.408429670333863,120,3998.299221277237,154.08429670333862,1
-18.21487021446228,120,4008.6716718673706,182.1487021446228,1
-17.248288369178773,120,4057.3887453079224,172.48288369178772,1
-23.463577032089233,120,4068.4743990898132,234.63577032089233,1
-23.209756231307985,120,4079.724439382553,232.09756231307983,1
-18.02888913154602,120,4089.933497428894,180.2888913154602,1
-20.469361591339112,120,4277.077573776245,204.6936159133911,1
-18.334085440635683,120,4288.224960327148,183.3408544063568,1
-16.37725086212158,120,4299.332362413406,163.77250862121582,1
-16.4619553565979,120,4310.519656896591,164.619553565979,1
-18.610107231140137,120,4320.459249258041,186.10107231140137,1
-21.757177686691286,120,4369.536740779877,217.57177686691284,1
-14.481382369995117,120,4380.608272790909,144.81382369995117,1
-16.67532255649567,120,4391.359945297241,166.75322556495667,1
-14.021333122253418,120,4401.645898580551,140.21333122253418,1
-13.457885193824769,120,4451.412341594696,134.57885193824768,1
-23.178821086883545,120,4462.542590379715,231.78821086883545,1
-15.557458925247193,120,4473.620512723923,155.57458925247192,1
-22.160891747474672,120,4483.760859489441,221.6089174747467,1
-12.065560269355775,120,4533.858162164688,120.65560269355774,1
-16.774522948265076,120,4545.161766529083,167.74522948265076,1
-18.86794729232788,120,4556.196199655533,188.6794729232788,1
-17.283928632736206,120,4566.377420425415,172.83928632736206,1
-16.725632524490358,120,4615.4451677799225,167.25632524490356,1
-15.377714490890504,120,4626.463326454163,153.77714490890503,1
-22.752127623558046,120,4637.169430017471,227.52127623558044,1
-16.32217593193054,120,4647.459545135498,163.22175931930542,1
-15.247720336914064,120,4658.410331487656,152.47720336914062,1
-16.793520307540895,120,4707.500556230545,167.93520307540894,1
-16.56107802391052,120,4718.141449213028,165.61078023910522,1
-16.539109468460083,120,4728.631456375122,165.39109468460083,1
-16.271654844284058,120,4739.267221927643,162.71654844284058,1
-13.35682978630066,120,4787.9581842422485,133.5682978630066,1
-16.332846641540527,120,4797.965129852295,163.32846641540527,1
-16.139633178710938,120,4809.422233819962,161.39633178710938,1
-15.972506999969484,120,4820.422312736511,159.72506999969482,1
-24.744931888580325,120,4869.265106678009,247.44931888580322,1
-13.76330180168152,120,4879.308232784271,137.63301801681519,1
-19.21341073513031,120,4890.076232910156,192.1341073513031,1
-13.699318146705629,120,4901.257101774216,136.99318146705627,1
-15.126493692398071,120,5089.28720831871,151.2649369239807,1
-15.019705724716188,120,5099.631811141968,150.19705724716187,1
-18.713362765312198,120,5110.6312520504,187.13362765312195,1
-17.32737889289856,120,5121.59167766571,173.2737889289856,1
-16.34277229309082,120,5132.758029699326,163.4277229309082,1
-15.032231903076172,120,5180.002825260162,150.32231903076172,1
-19.858069896697998,120,5190.823860883713,198.58069896697998,1
-20.304418349266054,120,5201.601226091385,203.04418349266052,1
-13.206326007843018,120,5212.603709220886,132.06326007843018,1
-13.548612689971925,120,5260.808623552322,135.48612689971924,1
-18.245244359970094,120,5271.494952440262,182.45244359970093,1
-21.79363272190094,120,5282.176689386368,217.9363272190094,1
-13.956769418716432,120,5292.404394388199,139.5676941871643,1
-13.5828763961792,120,5340.033329248428,135.828763961792,1
-17.553942942619326,120,5351.059060573578,175.53942942619324,1
-16.30594072341919,120,5361.8200697898865,163.0594072341919,1
-15.844106364250184,120,5371.410979986191,158.44106364250183,1
-21.002290201187137,120,5382.103212594986,210.02290201187134,1
-17.24491324424744,120,5430.768671751022,172.44913244247437,1
-14.10745725631714,120,5440.702105998993,141.0745725631714,1
-16.274957513809206,120,5451.53649187088,162.74957513809204,1
-16.815420985221863,120,5462.634899377823,168.15420985221863,1
-15.628020501136781,120,5511.7335793972015,156.2802050113678,1
-17.887712526321412,120,5521.810187578201,178.8771252632141,1
-22.121368217468262,120,5532.415850877762,221.21368217468262,1
-19.690993356704713,120,5543.24663233757,196.90993356704712,1
-16.97255644798279,120,5591.81804895401,169.72556447982788,1
-12.875059819221498,120,5602.364444971085,128.75059819221497,1
-18.342825841903686,120,5613.195175170898,183.42825841903687,1
-12.1341304063797,120,5623.890155553818,121.341304063797,1
-17.134018802642824,120,5664.54509139061,171.34018802642822,1
-20.965347743034364,120,5675.383101701736,209.65347743034363,1
-17.22446565628052,120,5685.150067329407,172.24465656280518,1
-16.53290104866028,120,5695.77983212471,165.32901048660278,1
-18.949675416946413,120,5707.019903659821,189.4967541694641,1
-15.775938868522646,120,5890.336610794067,157.75938868522644,1
-21.5065975189209,120,5901.034836769104,215.06597518920898,1
-14.42866291999817,120,5912.196949958801,144.2866291999817,1
-19.541234254837036,120,5923.5248510837555,195.41234254837036,1
-15.415859174728395,120,5972.346249341965,154.15859174728394,1
-21.115224766731263,120,5983.277351856232,211.15224766731262,1
-17.13809018135071,120,5993.954077005386,171.38090181350708,1
-16.5533353805542,120,6005.043282032013,165.533353805542,1
-18.801605606079104,120,6053.153607368469,188.01605606079102,1
-18.817383909225466,120,6063.804978132248,188.17383909225464,1
-19.32105164527893,120,6074.348608255386,193.2105164527893,1
-19.74011573791504,120,6084.813543558121,197.4011573791504,1
-18.441624546051028,120,6121.342069387436,184.41624546051025,1
-17.335700631141663,120,6131.871171712875,173.35700631141663,1
-19.305671000480654,120,6142.375691890717,193.05671000480652,1
-14.296174955368043,120,6153.093060493469,142.96174955368042,1
-26.18986759185791,120,6163.176912546158,261.8986759185791,1
-20.486668825149536,120,6211.14355802536,204.86668825149536,1
-15.85171070098877,120,6221.699696063995,158.5171070098877,1
-15.698394107818604,120,6231.676708698273,156.98394107818604,1
-12.988061285018922,120,6241.271856069565,129.8806128501892,1
-15.433946657180787,120,6290.374685287476,154.33946657180786,1
-16.198665928840636,120,6300.902251243591,161.98665928840637,1
-15.566603612899781,120,6310.50762462616,155.6660361289978,1
-19.6796257019043,120,6321.498086690903,196.79625701904297,1
-18.83768413066864,120,6369.829505443573,188.3768413066864,1
-19.06536066532135,120,6379.643747806549,190.6536066532135,1
-12.14939172267914,120,6390.0518980026245,121.49391722679138,1
-14.384335374832155,120,6400.66797041893,143.84335374832153,1
-16.528899478912354,120,6447.952456235886,165.28899478912354,1
-17.05391130447388,120,6458.559646368027,170.53911304473877,1
-16.929466724395752,120,6469.552278757095,169.29466724395752,1
-14.286517858505249,120,6480.26681303978,142.8651785850525,1
-14.58040714263916,120,6490.875435113907,145.8040714263916,1
-14.386073756217957,120,6671.389167547226,143.86073756217957,1
-18.3905339717865,120,6682.296957492828,183.905339717865,1
-18.521914052963258,120,6691.809943437576,185.21914052963257,1
-16.56684985160828,120,6702.390731573105,165.66849851608276,1
-21.723081874847413,120,6733.204311132431,217.23081874847412,1
-12.750267887115479,120,6743.673337221146,127.50267887115479,1
-16.079458546638488,120,6754.246314525604,160.7945854663849,1
-15.592660427093508,120,6764.783131122589,155.92660427093506,1
-20.096869659423827,120,6810.730986118317,200.96869659423828,1
-18.91366264820099,120,6821.525763034821,189.1366264820099,1
-14.581498336791993,120,6831.953232288361,145.81498336791992,1
-17.911904048919677,120,6841.321085691452,179.11904048919678,1
-17.222937750816346,120,6851.772248506546,172.22937750816345,1
-18.768992400169374,120,6898.308647155762,187.68992400169373,1
-18.971103286743165,120,6908.196186065674,189.71103286743164,1
-14.568978834152222,120,6918.612570762634,145.68978834152222,1
-16.880694723129274,120,6928.942045927048,168.80694723129272,1
-15.852352523803711,120,6975.693247318268,158.5235252380371,1
-18.779228305816652,120,6986.6859312057495,187.7922830581665,1
-16.840854358673095,120,6997.214611291885,168.40854358673096,1
-19.356581497192384,120,7007.549264669418,193.56581497192383,1
-16.26603443622589,120,7053.996186494827,162.6603443622589,1
-14.374636840820314,120,7064.825316429138,143.74636840820312,1
-16.99751889705658,120,7075.614356994629,169.9751889705658,1
-16.10791335105896,120,7085.279908418655,161.0791335105896,1
-13.517845678329468,120,7132.382007360458,135.17845678329468,1
-13.902955627441408,120,7142.528368473053,139.02955627441406,1
-18.610472416877748,120,7152.628931045532,186.10472416877747,1
-15.147570633888245,120,7163.470202922821,151.47570633888245,1
-17.354688262939455,120,7174.445982217789,173.54688262939453,1
-20.231176328659057,120,7220.672444820404,202.31176328659058,1
-14.416389608383179,120,7231.255532026291,144.1638960838318,1
-18.148201394081116,120,7241.807075738907,181.48201394081116,1
-16.932152557373048,120,7252.607271909714,169.32152557373047,1
-18.319812679290774,120,7432.132598876953,183.19812679290771,1
-15.75099608898163,120,7442.723219871521,157.50996088981628,1
-16.36624355316162,120,7452.271281957626,163.6624355316162,1
-15.691173553466799,120,7462.630203962326,156.91173553466797,1
-14.008118677139283,120,7510.7415199279785,140.08118677139282,1
-12.583008265495302,120,7520.3434472084045,125.830082654953,1
-13.913381576538086,120,7530.748284816742,139.13381576538086,1
-15.151230287551881,120,7541.449292898178,151.5123028755188,1
-17.99889965057373,120,7588.876149892807,179.9889965057373,1
-20.874485063552857,120,7599.8147575855255,208.74485063552856,1
-16.535707688331605,120,7610.923716306686,165.35707688331604,1
-18.111462020874026,120,7621.883430719376,181.11462020874023,1
-11.956572532653809,120,7632.5497398376465,119.56572532653809,1
-13.481177854537965,120,7679.8395981788635,134.81177854537964,1
-19.460549235343933,120,7690.642924070358,194.60549235343933,1
-17.746987771987918,120,7701.64341878891,177.46987771987915,1
-17.12375273704529,120,7711.8234696388245,171.23752737045288,1
-14.788920497894289,120,7760.432829141617,147.88920497894287,1
-20.654624938964844,120,7772.130213022232,206.54624938964844,1
-20.065296745300294,120,7783.2996480464935,200.65296745300293,1
-17.134697008132935,120,7793.5705807209015,171.34697008132935,1
-20.540225076675416,120,7841.800863027573,205.40225076675415,1
-14.108576679229737,120,7852.983592271805,141.08576679229736,1
-15.696541166305543,120,7864.0481543540955,156.96541166305542,1
-20.965431332588196,120,7874.36216211319,209.65431332588196,1
-19.190292263031008,120,7921.933806180954,191.90292263031006,1
-18.889873027801514,120,7932.487618684769,188.89873027801514,1
-14.724781847000123,120,7942.910977602005,147.24781847000122,1
-19.01452147960663,120,7954.222701311111,190.14521479606628,1
-13.488865518569947,120,7965.068528413773,134.88865518569946,1
-15.75880105495453,120,8013.217224359512,157.5880105495453,1
-16.57577919960022,120,8023.808635473251,165.7577919960022,1
-18.995187854766847,120,8035.41074180603,189.95187854766846,1
-18.383990192413332,120,8046.3009560108185,183.8399019241333,1
-16.487746024131777,120,8230.053243637085,164.87746024131775,1
-17.39961109161377,120,8240.962304115295,173.9961109161377,1
-16.307683205604555,120,8252.17722415924,163.07683205604553,1
-16.00952551364899,120,8262.977245807648,160.09525513648987,1
-20.821807622909546,120,8307.355238437653,208.21807622909546,1
-14.168320262432099,120,8318.224247694016,141.68320262432098,1
-16.773395776748657,120,8329.146194696426,167.73395776748657,1
-17.787408351898193,120,8338.828371286392,177.87408351898193,1
-24.826667881011964,120,8350.051166057587,248.26667881011963,1
-18.842744874954224,120,8397.011652231216,188.42744874954224,1
-19.599473333358766,120,8407.02599453926,195.99473333358765,1
-14.445183420181275,120,8417.79355764389,144.45183420181274,1
-15.561702573299408,120,8428.4570145607,155.61702573299408,1
-16.28352143764496,120,8475.878769397736,162.83521437644958,1
-13.249077129364014,120,8486.657863855362,132.49077129364014,1
-16.833138608932497,120,8497.531229257584,168.33138608932495,1
-17.965592432022095,120,8508.422684192657,179.65592432022095,1
-20.928370738029482,120,8555.514755010605,209.2837073802948,1
-18.913286232948305,120,8566.500781297684,189.13286232948303,1
-17.401396465301513,120,8577.251776218414,174.01396465301514,1
-15.536683607101441,120,8587.732064247131,155.3668360710144,1
-18.260993003845215,120,8634.03549861908,182.60993003845215,1
-15.459600639343263,120,8644.799586772919,154.59600639343262,1
-13.536808681488038,120,8655.346748113632,135.36808681488037,1
-19.40545654296875,120,8665.616777896881,194.0545654296875,1
-14.817837619781494,120,8676.183604478836,148.17837619781494,1
-18.777062726020816,120,8722.721700429916,187.77062726020813,1
-20.540455770492557,120,8733.247622728348,205.40455770492554,1
-13.673259973526001,120,8744.161692142487,136.73259973526,1
-16.058113527297973,120,8754.765528917313,160.58113527297974,1
-18.581563806533815,120,8801.466754674911,185.81563806533813,1
-16.94578402042389,120,8812.101595640182,169.4578402042389,1
-15.181905221939088,120,8822.788128137589,151.81905221939087,1
-18.777453708648682,120,8833.595836639404,187.77453708648682,1
-14.058201265335084,120,9014.852992773056,140.58201265335083,1
-16.898951172828674,120,9026.00448679924,168.98951172828674,1
-17.295967054367065,120,9036.594950437546,172.95967054367065,1
-14.908981430530549,120,9046.97193312645,149.08981430530548,1
-21.39814569950104,120,9094.515913248062,213.98145699501038,1
-17.792488861083985,120,9104.997946739197,177.92488861083984,1
-20.8732132434845,120,9115.751180887222,208.73213243484497,1
-15.695827198028566,120,9127.038976669312,156.95827198028564,1
-13.372494888305665,120,9138.3230946064,133.72494888305664,1
-13.28496084213257,120,9185.79476428032,132.84960842132568,1
-14.731931972503663,120,9196.529749631882,147.31931972503662,1
-16.313957738876343,120,9207.165317296982,163.13957738876343,1
-17.786531448364258,120,9218.119492053986,177.86531448364258,1
-14.487738370895388,120,9246.768019914627,144.87738370895386,1
-21.277717018127444,120,9257.576372146606,212.7771701812744,1
-15.447548532485962,120,9267.18172621727,154.47548532485962,1
-15.538002252578735,120,9278.06385564804,155.38002252578735,1
-14.790274167060852,120,9326.697278261185,147.90274167060852,1
-15.112476015090943,120,9337.496855974197,151.12476015090942,1
-14.842174768447876,120,9347.50168466568,148.42174768447876,1
-16.203577184677126,120,9358.015301704407,162.03577184677124,1
