# gymnasium_monitor_version=1.0
# env_id=FJSPEnv t_start=1787234158.539382
r,l,t,makespan,success
-25.131450295448303,120,306.7965202331543,251.31450295448303,1
-23.136666917800905,120,351.6068437099457,231.36666917800903,1
-25.880171179771423,120,364.0962133407593,258.80171179771423,1
-27.663645553588868,120,376.54814863204956,276.6364555358887,1
-28.317040896415712,120,389.0539298057556,283.1704089641571,1
-22.912911105155946,120,410.4616596698761,229.12911105155945,1
-21.369906806945803,120,421.9182929992676,213.699068069458,1
-21.668894147872926,120,434.2411744594574,216.68894147872925,1
-21.26937041282654,120,446.0535852909088,212.69370412826538,1
-25.553524041175844,120,478.97577452659607,255.53524041175842,1
-27.563747358322146,120,491.1594696044922,275.63747358322144,1
-20.507464742660524,120,503.01818442344666,205.07464742660522,1
-27.02531399726868,120,514.6136410236359,270.25313997268677,1
-23.818485951423646,120,526.1204962730408,238.18485951423645,1
-23.663324403762818,120,700.0867710113525,236.63324403762817,1
-27.306113600730896,120,711.9291896820068,273.06113600730896,1
-22.101746940612795,120,723.758731842041,221.01746940612793,1
-24.281783056259158,120,735.4590013027191,242.81783056259155,1
-26.146908950805667,120,762.1810445785522,261.46908950805664,1
-23.130093526840213,120,774.1727094650269,231.3009352684021,1
-26.768741273880007,120,785.2177679538727,267.68741273880005,1
-24.271190142631532,120,796.4339308738708,242.7119014263153,1
-23.616234493255618,120,814.5101354122162,236.16234493255615,1
-26.535147356987,120,824.7782683372498,265.35147356987,1
-31.743220877647403,120,836.3065559864044,317.432208776474,1
-19.631402754783633,120,847.944920539856,196.3140275478363,1
-24.258747529983523,120,863.9313244819641,242.5874752998352,1
-23.55742154121399,120,875.3978338241577,235.5742154121399,1
-17.029982137680054,120,886.8498396873474,170.29982137680054,1
-25.633919310569766,120,898.1895191669464,256.33919310569763,1
-19.04902229309082,120,908.8506972789764,190.4902229309082,1
-18.167680549621583,120,931.4716081619263,181.67680549621582,1
-24.09436824321747,120,942.7397298812866,240.94368243217468,1
-20.695485496521,120,954.1220991611481,206.95485496520996,1
-25.66143550872803,120,965.5376834869385,256.6143550872803,1
-25.81609778404236,120,986.7413539886475,258.1609778404236,1
-22.622036457061768,120,998.451865196228,226.22036457061768,1
-22.45665409564972,120,1010.1599855422974,224.5665409564972,1
-29.32455005645752,120,1021.9566874504089,293.2455005645752,1
-20.203718185424805,120,1048.9067442417145,202.03718185424805,1
-20.450491809844973,120,1060.272509098053,204.5049180984497,1
-19.118377709388735,120,1071.787847995758,191.18377709388733,1
-19.374176836013795,120,1084.0947053432465,193.74176836013794,1
-19.331255698204043,120,1096.6007225513458,193.3125569820404,1
-18.17186465263367,120,1111.5622773170471,181.71864652633667,1
-22.338259410858157,120,1123.4968626499176,223.38259410858154,1
-18.12823214530945,120,1135.6664576530457,181.28232145309448,1
-21.037607061862946,120,1147.7066535949707,210.37607061862946,1
-21.448417520523073,120,1323.8237760066986,214.4841752052307,1
-20.52273979187012,120,1334.9499580860138,205.22739791870117,1
-22.59273135662079,120,1346.6886432170868,225.92731356620789,1
-20.629612731933594,120,1358.3788259029388,206.29612731933594,1
-22.622460579872133,120,1394.9912645816803,226.2246057987213,1
-22.46088981628418,120,1406.7094972133636,224.6088981628418,1
-24.26423797607422,120,1418.2290081977844,242.6423797607422,1
-20.318315744400024,120,1430.010945558548,203.18315744400024,1
-18.25557770729065,120,1466.2790396213531,182.5557770729065,1
-23.0883282661438,120,1478.4272711277008,230.883282661438,1
-25.48706033229828,120,1489.5224378108978,254.8706033229828,1
-29.398504972457886,120,1500.4727973937988,293.98504972457886,1
-20.043182706832887,120,1512.1594913005829,200.43182706832886,1
-22.129203414916994,120,1541.0741693973541,221.29203414916992,1
-16.195097374916077,120,1553.1073956489563,161.95097374916077,1
-21.403608512878417,120,1564.9210867881775,214.03608512878418,1
-27.08430004119873,120,1577.2159655094147,270.8430004119873,1
-18.584044361114504,120,1620.5378079414368,185.84044361114502,1
-21.3234667301178,120,1632.3429820537567,213.23466730117798,1
-25.225184321403503,120,1644.715627670288,252.25184321403503,1
-25.883316922187806,120,1656.0905694961548,258.83316922187805,1
-21.176631474494936,120,1670.7188477516174,211.76631474494934,1
-21.54985649585724,120,1681.4173395633698,215.4985649585724,1
-25.968746948242188,120,1692.9060168266296,259.6874694824219,1
-27.911853933334353,120,1705.3546867370605,279.1185393333435,1
-25.375233578681947,120,1722.9446110725403,253.75233578681946,1
-17.483758306503297,120,1734.6045734882355,174.83758306503296,1
-19.63402671813965,120,1746.1747932434082,196.34026718139648,1
-22.061979293823242,120,1757.6524965763092,220.61979293823242,1
-27.244778585433963,120,1769.5889241695404,272.4477858543396,1
-21.598996615409852,120,1795.707946062088,215.9899661540985,1
-21.757774853706362,120,1807.1132040023804,217.5777485370636,1
-24.45623586177826,120,1817.9695723056793,244.5623586177826,1
-22.137576019763948,120,1829.6879999637604,221.37576019763947,1
-17.166501808166505,120,2005.5032045841217,171.66501808166504,1
-27.443301844596864,120,2016.60506772995,274.4330184459686,1
-19.59771730899811,120,2027.846752166748,195.97717308998108,1
-29.80324151515961,120,2038.0258457660675,298.03241515159607,1
-24.297160887718203,120,2056.668431043625,242.971608877182,1
-18.278040552139284,120,2067.4478931427,182.78040552139282,1
-21.761232900619508,120,2078.159775495529,217.61232900619507,1
-20.766809535026553,120,2089.0767698287964,207.6680953502655,1
-19.247108507156373,120,2115.020486354828,192.47108507156372,1
-18.16327304840088,120,2126.2583565711975,181.6327304840088,1
-19.532442164421084,120,2137.2750339508057,195.32442164421082,1
-25.963060069084168,120,2147.1114840507507,259.6306006908417,1
-28.074079632759094,120,2158.0508637428284,280.74079632759094,1
-21.477269196510317,120,2195.9411783218384,214.77269196510315,1
-20.292224502563478,120,2206.855409860611,202.92224502563477,1
-24.60337886810303,120,2217.3181364536285,246.03378868103027,1
-17.19768147468567,120,2227.900111913681,171.9768147468567,1
-19.96583137512207,120,2277.7431075572968,199.6583137512207,1
-24.95090951919556,120,2288.6072640419006,249.50909519195557,1
-23.238000345230102,120,2299.192518234253,232.38000345230103,1
-17.59318175315857,120,2309.222463130951,175.9318175315857,1
-20.427210283279422,120,2352.5886278152466,204.2721028327942,1
-17.70866322517395,120,2363.835035800934,177.0866322517395,1
-19.780023336410522,120,2375.050010204315,197.80023336410522,1
-18.371919345855716,120,2385.8827605247498,183.71919345855713,1
-17.127492594718934,120,2396.778887987137,171.27492594718933,1
-22.989901876449586,120,2414.969568967819,229.89901876449585,1
-21.417145943641664,120,2425.9588534832,214.17145943641663,1
-19.695646190643313,120,2436.8340680599213,196.9564619064331,1
-18.34623236656189,120,2446.5630526542664,183.4623236656189,1
-23.410811996459962,120,2496.9835748672485,234.1081199645996,1
-17.735063028335574,120,2507.9637973308563,177.3506302833557,1
-24.50879065990448,120,2518.8571054935455,245.0879065990448,1
-29.955781316757204,120,2528.5541665554047,299.557813167572,1
-21.055398797988893,120,2714.5651042461395,210.55398797988892,1
-20.322958970069887,120,2725.3571684360504,203.22958970069885,1
-19.814891862869263,120,2735.763551235199,198.14891862869263,1
-17.968787670135498,120,2746.2905111312866,179.68787670135498,1
-13.92799587249756,120,2778.955535173416,139.2799587249756,1
-15.992884969711303,120,2790.2771561145782,159.92884969711304,1
-15.446469163894655,120,2801.1432349681854,154.46469163894653,1
-22.903834438323976,120,2812.302911758423,229.03834438323975,1
-18.53656475543976,120,2823.625221967697,185.36564755439758,1
-20.863837933540346,120,2873.2207860946655,208.63837933540344,1
-17.402688550949097,120,2883.6442313194275,174.02688550949097,1
-24.029685258865356,120,2894.5829796791077,240.29685258865356,1
-17.714761185646058,120,2905.66756439209,177.14761185646057,1
-18.255751729011536,120,2955.935608625412,182.55751729011536,1
-19.73990001678467,120,2966.719005346298,197.39900016784668,1
-14.518294620513917,120,2978.129998445511,145.18294620513916,1
-14.957984638214112,120,2989.267268896103,149.5798463821411,1
-16.86156406402588,120,3039.325788497925,168.6156406402588,1
-24.226837682724,120,3049.903401851654,242.26837682724,1
-24.29157099723816,120,3060.846583843231,242.9157099723816,1
-18.19710283279419,120,3072.270270347595,181.9710283279419,1
-24.66975736618042,120,3096.287977218628,246.6975736618042,1
-19.308057975769046,120,3107.891434907913,193.08057975769043,1
-18.804453945159914,120,3118.3048973083496,188.04453945159912,1
-19.402829217910767,120,3129.471596956253,194.02829217910767,1
-18.876910638809207,120,3140.8657734394073,188.76910638809204,1
-18.690687370300292,120,3190.5973422527313,186.90687370300293,1
-18.562228202819824,120,3201.5268545150757,185.62228202819824,1
-22.05629198551178,120,3211.975963830948,220.5629198551178,1
-21.02384042739868,120,3223.050379753113,210.23840427398682,1
-21.269665455818178,120,3273.168711423874,212.69665455818176,1
-18.63148534297943,120,3284.6967017650604,186.3148534297943,1
-21.780768871307373,120,3295.154720544815,217.80768871307373,1
-17.928355073928834,120,3306.200520992279,179.28355073928833,1
-20.76724150180817,120,3499.446458339691,207.67241501808167,1
-16.503967094421387,120,3510.5676724910736,165.03967094421387,1
-15.540323352813722,120,3522.092162132263,155.4032335281372,1
-17.918228912353516,120,3533.546734571457,179.18228912353516,1
-16.36076693534851,120,3548.6707026958466,163.6076693534851,1
-20.71153998374939,120,3560.2280101776123,207.1153998374939,1
-21.317519760131837,120,3570.6533432006836,213.17519760131836,1
-21.447767066955567,120,3581.840646505356,214.47767066955566,1
-13.840203094482423,120,3593.090231180191,138.40203094482422,1
-17.793440008163454,120,3643.010474205017,177.93440008163452,1
-18.891348505020144,120,3653.2336897850037,188.91348505020142,1
-19.7394962310791,120,3664.1321363449097,197.39496231079102,1
-18.383784937858582,120,3675.4906833171844,183.83784937858582,1
-15.38874306678772,120,3718.85972571373,153.8874306678772,1
-20.06354534626007,120,3730.0191531181335,200.6354534626007,1
-15.465486907958985,120,3741.0953624248505,154.65486907958984,1
-17.198114490509035,120,3752.1375617980957,171.98114490509033,1
-20.37978549003601,120,3800.7127096652985,203.7978549003601,1
-16.811559009552003,120,3811.8347747325897,168.11559009552002,1
-16.602150011062623,120,3823.021497488022,166.02150011062622,1
-16.556324553489688,120,3834.093101978302,165.56324553489685,1
-19.84025802612305,120,3844.5441381931305,198.40258026123047,1
-18.458222293853762,120,3893.6552395820618,184.5822229385376,1
-20.597953844070435,120,3904.620594263077,205.97953844070435,1
-15.903274333477022,120,3915.6925451755524,159.0327433347702,1
-16.241647362709045,120,3925.788977622986,162.41647362709045,1
-16.117150521278383,120,3975.880940437317,161.1715052127838,1
-18.350988101959228,120,3987.291673183441,183.50988101959229,1
-15.489970016479493,120,3998.245366334915,154.89970016479492,1
-19.331723022460938,120,4008.582844734192,193.31723022460938,1
-16.338483905792238,120,4057.3415098190308,163.38483905792236,1
-21.10086135864258,120,4068.4009029865265,211.00861358642578,1
-14.494265604019166,120,4079.6516468524933,144.94265604019165,1
-20.08938322067261,120,4089.8460166454315,200.89383220672607,1
-15.374375534057618,120,4277.0198175907135,153.74375534057617,1
-16.427186298370362,120,4288.173056840897,164.2718629837036,1
-14.61598415374756,120,4299.279949426651,146.1598415374756,1
-18.944044733047487,120,4310.46589589119,189.44044733047485,1
-16.364496445655824,120,4320.35851764679,163.64496445655823,1
-19.587817144393924,120,4369.478587150574,195.8781714439392,1
-21.262478303909305,120,4380.561076641083,212.62478303909302,1
-19.185437464714052,120,4391.266113042831,191.8543746471405,1
-16.73573589324951,120,4401.597993135452,167.35735893249512,1
-16.299696850776673,120,4451.364803552628,162.99696850776672,1
-13.43389220237732,120,4462.464826345444,134.3389220237732,1
-16.212101101875305,120,4473.554328203201,162.12101101875305,1
-17.575175523757935,120,4483.690047264099,175.75175523757935,1
-18.719186091423037,120,4533.817598819733,187.19186091423035,1
-17.583814907073975,120,4545.099651098251,175.83814907073975,1
-17.530034160614015,120,4556.136421918869,175.30034160614014,1
-17.49496042728424,120,4566.288550853729,174.9496042728424,1
-19.621617317199707,120,4615.401283025742,196.21617317199707,1
-12.75009503364563,120,4626.416811466217,127.5009503364563,1
-19.36273307800293,120,4637.089746713638,193.6273307800293,1
-22.472975683212283,120,4647.4048681259155,224.7297568321228,1
-17.71997289657593,120,4658.356427669525,177.19972896575928,1
-16.914749097824096,120,4707.439200162888,169.14749097824097,1
-17.68713598251343,120,4718.056081056595,176.87135982513428,1
-14.521704864501954,120,4728.584586620331,145.21704864501953,1
-18.879560708999634,120,4739.218833208084,188.79560708999634,1
-15.235554099082949,120,4787.8785355091095,152.35554099082947,1
-16.727548694610597,120,4797.91220998764,167.27548694610596,1
-15.78327307701111,120,4809.365141630173,157.83273077011108,1
-20.848809242248535,120,4820.375858068466,208.48809242248535,1
-13.62281551361084,120,4869.186904191971,136.2281551361084,1
-18.182085037231445,120,4879.24679684639,181.82085037231445,1
-17.165679240226748,120,4890.017859697342,171.65679240226746,1
-18.792823004722596,120,4901.216915845871,187.92823004722595,1
-17.686821079254152,120,5089.234680652618,176.8682107925415,1
-15.640452885627747,120,5099.560449838638,156.40452885627747,1
-18.377925109863284,120,5110.588974952698,183.7792510986328,1
-15.531920242309571,120,5121.545869350433,155.3192024230957,1
-18.97419903278351,120,5132.70857334137,189.74199032783508,1
-13.083176469802858,120,5179.952734231949,130.83176469802856,1
-16.35115933418274,120,5190.772285461426,163.5115933418274,1
-14.859305429458619,120,5201.5467364788055,148.59305429458618,1
-13.546452903747559,120,5212.555946826935,135.4645290374756,1
-13.930773138999939,120,5260.768745183945,139.3077313899994,1
-14.611259984970093,120,5271.450197935104,146.11259984970093,1
-16.720563650131226,120,5282.1057686805725,167.20563650131226,1
-15.167273569107056,120,5292.346763849258,151.67273569107056,1
-13.205629301071168,120,5339.9862360954285,132.05629301071167,1
-12.290573406219483,120,5351.004140853882,122.90573406219482,1
-17.28067135810852,120,5361.753840923309,172.8067135810852,1
-17.96801562309265,120,5371.371550798416,179.6801562309265,1
-19.00771474838257,120,5382.043729543686,190.07714748382568,1
-17.624377679824832,120,5430.7289249897,176.2437767982483,1
-19.26019802093506,120,5440.623017549515,192.6019802093506,1
-18.54017288684845,120,5451.468407869339,185.4017288684845,1
-18.96761193275452,120,5462.588580131531,189.67611932754517,1
-21.171124529838565,120,5511.653881788254,211.71124529838562,1
-18.938212060928347,120,5521.715547323227,189.38212060928345,1
-16.43483157157898,120,5532.350018262863,164.3483157157898,1
-19.898754596710205,120,5543.185570478439,198.98754596710205,1
-24.091546154022218,120,5591.7230660915375,240.91546154022217,1
-17.540039825439454,120,5602.311552286148,175.40039825439453,1
-14.930545496940614,120,5613.150011301041,149.30545496940613,1
-17.60468988418579,120,5623.850381851196,176.0468988418579,1
-13.795076203346254,120,5664.496923446655,137.95076203346252,1
-22.32703275680542,120,5675.289117097855,223.2703275680542,1
-16.113869619369506,120,5685.08873963356,161.13869619369507,1
-16.202617549896242,120,5695.741483449936,162.0261754989624,1
-20.43281066417694,120,5706.959491491318,204.3281066417694,1
-15.690400838851929,120,5890.253450870514,156.9040083885193,1
-20.58834128379822,120,5900.970116138458,205.88341283798218,1
-16.539146280288698,120,5912.149848937988,165.39146280288696,1
-13.057209205627442,120,5923.460333108902,130.5720920562744,1
-15.27674767971039,120,5972.251799106598,152.76747679710388,1
-19.82225711345673,120,5983.206252336502,198.22257113456726,1
-18.865521478652955,120,5993.892806529999,188.65521478652954,1
-17.351669812202456,120,6004.986217260361,173.51669812202454,1
-22.34984393119812,120,6053.095913171768,223.4984393119812,1
-18.150473737716677,120,6063.741552352905,181.50473737716675,1
-17.945214366912843,120,6074.291623830795,179.45214366912842,1
-15.887036848068238,120,6084.745700836182,158.87036848068237,1
-17.360339045524597,120,6121.2666075229645,173.60339045524597,1
-15.177182340621949,120,6131.825440168381,151.77182340621948,1
-18.78486728668213,120,6142.322552919388,187.8486728668213,1
-15.108340787887574,120,6153.052575588226,151.08340787887573,1
-19.015145301818848,120,6163.052090406418,190.15145301818848,1
-18.031869673728945,120,6211.084977149963,180.31869673728943,1
-15.077308011054994,120,6221.655595064163,150.77308011054993,1
-19.771290254592895,120,6231.601060628891,197.71290254592896,1
-17.114956903457642,120,6241.237369060516,171.14956903457642,1
-19.21100721359253,120,6290.325318574905,192.1100721359253,1
-16.566647338867188,120,6300.8546323776245,165.66647338867188,1
-15.371435260772706,120,6310.466979980469,153.71435260772705,1
-16.334375286102297,120,6321.442800283432,163.34375286102295,1
-17.941041731834414,120,6369.787832021713,179.41041731834412,1
-14.8211895942688,120,6379.548218250275,148.211895942688,1
-16.767843341827394,120,6389.993407011032,167.67843341827393,1
-17.319836282730105,120,6400.624715328217,173.19836282730103,1
-16.28595418930054,120,6447.8800168037415,162.85954189300537,1
-14.480716943740845,120,6458.508022069931,144.80716943740845,1
-15.836826992034913,120,6469.475196123123,158.36826992034912,1
-15.22967085838318,120,6480.211400985718,152.2967085838318,1
-17.624467134475708,120,6490.815389156342,176.24467134475708,1
-15.77492198944092,120,6671.331916332245,157.74921989440918,1
-18.539233255386353,120,6682.247267484665,185.39233255386353,1
-20.818330383300783,120,6691.701819419861,208.1833038330078,1
-17.389665842056274,120,6702.353243112564,173.89665842056274,1
-16.31917705535889,120,6733.1076447963715,163.19177055358887,1
-16.889891290664675,120,6743.625426054001,168.89891290664673,1
-20.177776408195495,120,6754.18931388855,201.77776408195496,1
-23.867116069793703,120,6764.743758678436,238.671160697937,1
-18.880490493774417,120,6810.683577537537,188.80490493774414,1
-17.573782300949098,120,6821.473128557205,175.73782300949097,1
-21.445385599136355,120,6831.905951023102,214.45385599136353,1
-18.75028171539307,120,6841.240499019623,187.50281715393066,1
-18.00575304031372,120,6851.726703643799,180.0575304031372,1
-17.529228162765502,120,6898.230610132217,175.29228162765503,1
-20.683516359329225,120,6908.15824508667,206.83516359329224,1
-24.030154824256897,120,6918.561812639236,240.30154824256897,1
-13.623241996765136,120,6928.894545793533,136.23241996765137,1
-11.061623239517212,120,6975.65221619606,110.61623239517212,1
-16.68515396118164,120,6986.604487657547,166.8515396118164,1
-19.923355245590212,120,6997.170344352722,199.2335524559021,1
-19.428378915786745,120,7007.46275639534,194.28378915786743,1
-14.72502293586731,120,7053.942864179611,147.2502293586731,1
-16.566557574272156,120,7064.760559082031,165.66557574272156,1
-19.11803312301636,120,7075.516524076462,191.18033123016357,1
-23.928754806518555,120,7085.231377124786,239.28754806518555,1
-17.961228322982787,120,7132.346851348877,179.61228322982788,1
-13.965507316589356,120,7142.464535951614,139.65507316589355,1
-18.2464129447937,120,7152.568119764328,182.464129447937,1
-15.661612296104432,120,7163.41574549675,156.6161229610443,1
-17.11188371181488,120,7174.408050060272,171.1188371181488,1
-20.463437795639038,120,7220.618772506714,204.63437795639038,1
-11.777587938308717,120,7231.206009864807,117.77587938308716,1
-13.731782174110414,120,7241.762967824936,137.31782174110413,1
-21.02081060409546,120,7252.544554710388,210.2081060409546,1
-13.305937147140504,120,7432.07687830925,133.05937147140503,1
-18.635501575469974,120,7442.666813135147,186.3550157546997,1
-17.054940867424012,120,7452.175716161728,170.5494086742401,1
-17.451226449012758,120,7462.565544605255,174.51226449012756,1
-20.396892213821413,120,7510.700187921524,203.9689221382141,1
-16.02966322898865,120,7520.270267486572,160.29663228988647,1
-17.593349051475528,120,7530.708565950394,175.93349051475525,1
-20.111249685287476,120,7541.379953622818,201.11249685287476,1
-15.207019901275636,120,7588.7917740345,152.07019901275635,1
-15.590368175506592,120,7599.743994474411,155.90368175506592,1
-13.649246883392335,120,7610.879056453705,136.49246883392334,1
-16.921344900131228,120,7621.807672262192,169.21344900131226,1
-15.475165605545046,120,7632.476886749268,154.75165605545044,1
-17.06345763206482,120,7679.790606498718,170.6345763206482,1
-15.947249746322633,120,7690.5931758880615,159.47249746322632,1
-15.209479820728303,120,7701.590573310852,152.09479820728302,1
-17.53964400291443,120,7711.730956554413,175.3964400291443,1
-18.974530148506165,120,7760.37171125412,189.74530148506165,1
-13.973090076446534,120,7772.070822954178,139.73090076446533,1
-18.43142285346985,120,7783.236603021622,184.3142285346985,1
-20.33117823600769,120,7793.4931745529175,203.3117823600769,1
-14.147288250923157,120,7841.730739593506,141.47288250923157,1
-13.503811728954316,120,7852.927093505859,135.03811728954315,1
-16.800114917755128,120,7863.972597837448,168.00114917755127,1
-14.882826375961304,120,7874.297503232956,148.82826375961304,1
-15.540497446060181,120,7921.871340513229,155.4049744606018,1
-14.098982191085817,120,7932.390063285828,140.98982191085815,1
-15.263544130325318,120,7942.866988182068,152.63544130325317,1
-19.255484437942506,120,7954.167186260223,192.55484437942505,1
-16.712854051589968,120,7965.024702310562,167.12854051589966,1
-15.674047994613648,120,8013.138023853302,156.74047994613647,1
-15.536480331420899,120,8023.760021209717,155.36480331420898,1
-15.929840302467348,120,8035.352506160736,159.29840302467346,1
-21.518158221244814,120,8046.248134851456,215.18158221244812,1
-17.990982270240785,120,8229.975234270096,179.90982270240784,1
-17.63092670440674,120,8240.905166625977,176.30926704406738,1
-15.757934808731079,120,8252.131059646606,157.5793480873108,1
-20.807623863220215,120,8262.911004304886,208.07623863220215,1
-16.567474460601808,120,8307.297102689743,165.67474460601807,1
-14.304876375198365,120,8318.18729543686,143.04876375198364,1
-15.87761242389679,120,8329.088469982147,158.7761242389679,1
-12.984088945388795,120,8338.777782917023,129.84088945388794,1
-17.49377193450928,120,8349.977008104324,174.93771934509277,1
-15.743906927108766,120,8396.911489486694,157.43906927108765,1
-12.659385704994202,120,8406.966151475906,126.59385704994202,1
-17.79873836040497,120,8417.750952243805,177.98738360404968,1
-14.835800027847291,120,8428.40303182602,148.3580002784729,1
-22.07272734642029,120,8475.7927339077,220.72727346420288,1
-12.7688889503479,120,8486.619677305222,127.688889503479,1
-14.49867957830429,120,8497.487932443619,144.9867957830429,1
-15.322054100036622,120,8508.36759519577,153.2205410003662,1
-15.770905351638795,120,8555.460332632065,157.70905351638794,1
-14.132955670356752,120,8566.450414180756,141.3295567035675,1
-16.167718291282654,120,8577.197479009628,161.67718291282654,1
-18.718718028068544,120,8587.645810365677,187.18718028068542,1
-17.18398780822754,120,8633.98310804367,171.8398780822754,1
-14.506271219253541,120,8644.765498161316,145.0627121925354,1
-14.01731939315796,120,8655.286654472351,140.1731939315796,1
-14.285490369796754,120,8665.559824705124,142.85490369796753,1
-16.255071878433228,120,8676.134510993958,162.55071878433228,1
-15.476414918899536,120,8722.643370628357,154.76414918899536,1
-18.231783294677737,120,8733.194213151932,182.31783294677734,1
-16.3116587638855,120,8744.126471996307,163.11658763885498,1
-13.491238379478455,120,8754.695862293243,134.91238379478455,1
-16.12803053855896,120,8801.409769058228,161.2803053855896,1
-18.91763937473297,120,8812.061511278152,189.1763937473297,1
-13.280310678482056,120,8822.748556375504,132.80310678482056,1
-16.069164943695068,120,8833.51395559311,160.69164943695068,1
-17.685862398147584,120,9014.813898086548,176.85862398147583,1
-16.5769127368927,120,9025.940279006958,165.769127368927,1
-16.39336233139038,120,9036.520023584366,163.9336233139038,1
-15.65650224685669,120,9046.929347991943,156.5650224685669,1
-14.442599081993103,120,9094.45732498169,144.42599081993103,1
-14.042492198944093,120,9104.929605484009,140.42492198944092,1
-16.972934460639955,120,9115.691060304642,169.72934460639954,1
-13.927576518058777,120,9126.994957208633,139.27576518058777,1
-20.55837697982788,120,9138.280269861221,205.5837697982788,1
-13.520729017257691,120,9185.727204322815,135.2072901725769,1
-14.627238559722901,120,9196.480070829391,146.272385597229,1
-14.281625413894654,120,9207.103875637054,142.81625413894653,1
-17.479495000839233,120,9218.073048830032,174.79495000839233,1
-16.759863352775575,120,9246.724647760391,167.59863352775574,1
-13.773944425582886,120,9257.514902591705,137.73944425582886,1
-17.70299916267395,120,9267.139857053757,177.0299916267395,1
-18.390730047225954,120,9278.01412987709,183.90730047225952,1
-14.375058937072755,120,9326.65422964096,143.75058937072754,1
-18.082555484771728,120,9337.40864610672,180.82555484771729,1
-16.525619077682496,120,9347.45116186142,165.25619077682495,1
-14.192699575424195,120,9357.970512151718,141.92699575424194,1
-15.659801721572876,120,9404.60358953476,156.59801721572876,1
