# gymnasium_monitor_version=1.0
# env_id=FJSPEnv t_start=1787234158.5320418
r,l,t,makespan,success
-26.144478607177735,120,723.6705634593964,261.44478607177734,1
-20.019055938720705,120,735.3620917797089,200.19055938720703,1
-28.33144943714142,120,762.0611765384674,283.3144943714142,1
-22.245705366134644,120,774.0962574481964,222.45705366134644,1
-24.046268963813784,120,785.0930449962616,240.46268963813782,1
-27.18219966888428,120,796.3479044437408,271.8219966888428,1
-21.03240578174591,120,814.3635079860687,210.3240578174591,1
-18.6294445514679,120,824.709475517273,186.29444551467896,1
-20.490689659118654,120,836.2255644798279,204.90689659118652,1
-21.836496448516847,120,847.8752317428589,218.36496448516846,1
-26.93071372509003,120,863.8529531955719,269.30713725090027,1
-24.686226081848147,120,875.3437292575836,246.86226081848145,1
-25.4894802570343,120,886.7979633808136,254.89480257034302,1
-27.14651508331299,120,898.093433380127,271.4651508331299,1
-24.096654200553896,120,908.7477498054504,240.96654200553894,1
-26.85865716934204,120,931.3920783996582,268.5865716934204,1
-33.34095005989075,120,942.6602854728699,333.40950059890747,1
-22.220128226280213,120,954.0581884384155,222.20128226280212,1
-25.86257989406586,120,965.370804309845,258.62579894065857,1
-24.689944219589236,120,986.6407322883606,246.89944219589233,1
-24.156535506248474,120,998.3774402141571,241.56535506248474,1
-19.451187443733215,120,1010.0912601947784,194.51187443733215,1
-21.85335898399353,120,1021.8766379356384,218.5335898399353,1
-25.93137266635895,120,1048.833295583725,259.3137266635895,1
-22.10821523666382,120,1060.1653335094452,221.08215236663818,1
-21.437527322769167,120,1071.6997909545898,214.37527322769165,1
-26.625940799713135,120,1084.0291981697083,266.25940799713135,1
-23.28208384513855,120,1096.5163621902466,232.8208384513855,1
-28.841222524642944,120,1111.4956772327423,288.41222524642944,1
-23.735851240158084,120,1123.3992598056793,237.3585124015808,1
-19.376960420608523,120,1135.6062335968018,193.7696042060852,1
-23.169097232818604,120,1147.6289098262787,231.69097232818604,1
-24.977388548851014,120,1323.7056856155396,249.77388548851013,1
-31.353771686553955,120,1334.8181505203247,313.53771686553955,1
-18.424414348602294,120,1346.6200313568115,184.24414348602295,1
-22.940840554237365,120,1358.2843408584595,229.40840554237366,1
-22.048883032798766,120,1394.9021019935608,220.48883032798767,1
-22.3281809091568,120,1406.573364019394,223.281809091568,1
-24.350335502624514,120,1418.1431024074554,243.50335502624512,1
-26.647693181037905,120,1429.9385604858398,266.476931810379,1
-21.104889416694643,120,1466.2092530727386,211.0488941669464,1
-22.690075993537903,120,1478.3483889102936,226.90075993537903,1
-24.599070477485657,120,1489.3828768730164,245.99070477485657,1
-19.839568614959717,120,1500.3905465602875,198.39568614959717,1
-25.353985595703126,120,1512.0915129184723,253.53985595703125,1
-22.395696234703067,120,1540.999743938446,223.95696234703064,1
-14.573030662536622,120,1553.0472979545593,145.7303066253662,1
-23.8825998544693,120,1564.836105108261,238.825998544693,1
-20.697479343414308,120,1577.1351521015167,206.97479343414307,1
-22.177747917175292,120,1620.4587171077728,221.77747917175293,1
-22.155519390106203,120,1632.2630593776703,221.555193901062,1
-29.41426920890808,120,1644.611667394638,294.1426920890808,1
-19.011907267570496,120,1655.9368908405304,190.11907267570496,1
-20.233810472488404,120,1670.6038374900818,202.33810472488403,1
-19.329537105560306,120,1681.3132212162018,193.29537105560303,1
-19.592591524124146,120,1692.8309381008148,195.92591524124146,1
-26.309568881988525,120,1705.2630200386047,263.09568881988525,1
-18.838114500045776,120,1722.7918343544006,188.38114500045776,1
-20.023181343078615,120,1734.5457956790924,200.23181343078613,1
-22.376240873336794,120,1746.1053524017334,223.76240873336792,1
-20.45249631404877,120,1757.5611953735352,204.52496314048767,1
-26.376567363739014,120,1769.4791023731232,263.76567363739014,1
-19.726137042045593,120,1795.605491399765,197.26137042045593,1
-28.33562743663788,120,1806.9905717372894,283.3562743663788,1
-22.18132236003876,120,1817.8937842845917,221.81322360038757,1
-23.57750520706177,120,1829.6153354644775,235.77505207061768,1
-22.29264645576477,120,2005.444649219513,222.9264645576477,1
-21.080756902694702,120,2016.5328073501587,210.80756902694702,1
-25.395956087112427,120,2027.782871246338,253.95956087112427,1
-22.086935949325564,120,2037.8985760211945,220.86935949325562,1
-21.67003448009491,120,2056.597777366638,216.7003448009491,1
-24.97055251598358,120,2067.3522276878357,249.70552515983582,1
-22.997506308555604,120,2078.0896599292755,229.97506308555603,1
-20.34068183898926,120,2088.9987189769745,203.40681838989258,1
-18.24548273086548,120,2114.955869913101,182.45482730865479,1
-18.463306427001953,120,2126.198357820511,184.63306427001953,1
-24.46531593799591,120,2137.1966099739075,244.6531593799591,1
-21.93243751525879,120,2147.001743078232,219.3243751525879,1
-22.42867412567139,120,2157.962687253952,224.28674125671387,1
-16.79021406173706,120,2195.8781621456146,167.9021406173706,1
-23.614513587951663,120,2206.7715468406677,236.1451358795166,1
-23.21022324562073,120,2217.189311504364,232.10223245620728,1
-18.44290602207184,120,2227.8519883155823,184.42906022071838,1
-16.718792963027955,120,2277.6748609542847,167.18792963027954,1
-16.845078110694885,120,2288.5295944213867,168.45078110694885,1
-21.012160873413087,120,2299.0891613960266,210.12160873413086,1
-20.562373685836793,120,2309.1599640846252,205.62373685836792,1
-18.53394904136658,120,2352.491359233856,185.33949041366577,1
-17.115578556060793,120,2363.7784371376038,171.1557855606079,1
-18.072231483459475,120,2374.9941589832306,180.72231483459473,1
-20.807234859466554,120,2385.828301668167,208.07234859466553,1
-23.646391487121583,120,2396.723961830139,236.46391487121582,1
-25.00840017795563,120,2414.90322971344,250.08400177955627,1
-16.157785058021545,120,2425.876816511154,161.57785058021545,1
-23.064130783081055,120,2436.7185051441193,230.64130783081055,1
-16.349676966667175,120,2446.5076546669006,163.49676966667175,1
-24.07364730834961,120,2496.923533678055,240.7364730834961,1
-19.592465209960938,120,2507.895007610321,195.92465209960938,1
-18.46043021678925,120,2518.7559151649475,184.60430216789246,1
-22.479405641555786,120,2528.470559120178,224.79405641555786,1
-17.723318481445315,120,2714.4963867664337,177.23318481445312,1
-20.510749864578248,120,2725.305794239044,205.10749864578247,1
-16.233074712753297,120,2735.648879289627,162.33074712753296,1
-18.338262963294984,120,2746.2349717617035,183.38262963294983,1
-18.148598384857177,120,2778.920704126358,181.48598384857178,1
-16.267605686187746,120,2790.190093278885,162.67605686187744,1
-18.851407241821292,120,2801.1014766693115,188.5140724182129,1
-16.634970545768738,120,2812.2351455688477,166.34970545768738,1
-21.337154746055603,120,2823.570560693741,213.37154746055603,1
-19.83213200569153,120,2873.1281549930573,198.32132005691528,1
-19.760096549987793,120,2883.5800194740295,197.60096549987793,1
-18.890926504135134,120,2894.5279474258423,188.90926504135132,1
-24.009202384948733,120,2905.597967147827,240.0920238494873,1
-21.274867963790896,120,2955.856994867325,212.74867963790894,1
-20.367322158813476,120,2966.6364023685455,203.67322158813477,1
-20.93937737941742,120,2978.08661031723,209.3937737941742,1
-19.041854095458984,120,2989.2022104263306,190.41854095458984,1
-16.64888162612915,120,3039.274068593979,166.4888162612915,1
-19.796220254898074,120,3049.7990312576294,197.9622025489807,1
-15.607306432724,120,3060.7863664627075,156.07306432724,1
-18.08766746520996,120,3072.2096116542816,180.8766746520996,1
-21.98840017318726,120,3096.23721241951,219.88400173187256,1
-17.36544132232666,120,3107.834971189499,173.6544132232666,1
-22.02782907485962,120,3118.2316319942474,220.2782907485962,1
-17.010638523101807,120,3129.4012892246246,170.10638523101807,1
-20.251918888092042,120,3140.8083069324493,202.5191888809204,1
-21.23017511367798,120,3190.537523508072,212.30175113677979,1
-18.849798440933228,120,3201.4515290260315,188.49798440933228,1
-19.7095995426178,120,3211.920767068863,197.09599542617798,1
-16.986558437347412,120,3222.97727560997,169.86558437347412,1
-20.7953652381897,120,3273.112053871155,207.95365238189697,1
-18.638986778259277,120,3284.611356973648,186.38986778259277,1
-16.0519926071167,120,3295.0881159305573,160.519926071167,1
-22.99509286880493,120,3306.140460729599,229.95092868804932,1
-17.52691857814789,120,3499.390156030655,175.26918578147888,1
-20.431669998168946,120,3510.501494884491,204.31669998168945,1
-19.85694184303284,120,3522.0437371730804,198.56941843032837,1
-16.663712215423583,120,3533.4958205223083,166.63712215423584,1
-19.182616615295412,120,3548.618319272995,191.8261661529541,1
-16.693704104423524,120,3560.1598217487335,166.93704104423523,1
-18.69025745391846,120,3570.5466661453247,186.90257453918457,1
-15.016295433044435,120,3581.776915073395,150.16295433044434,1
-18.59147572517395,120,3593.039314031601,185.9147572517395,1
-16.14313063621521,120,3642.9567515850067,161.4313063621521,1
-14.331933689117433,120,3653.161140680313,143.31933689117432,1
-18.589707374572754,120,3664.065099477768,185.89707374572754,1
-16.795227766036987,120,3675.4453949928284,167.95227766036987,1
-16.310805559158325,120,3718.7947311401367,163.10805559158325,1
-15.582000875473023,120,3729.9523074626923,155.82000875473022,1
-17.13070459365845,120,3741.040287733078,171.30704593658447,1
-13.765566039085389,120,3752.085699558258,137.65566039085388,1
-18.931947851181032,120,3800.6549429893494,189.3194785118103,1
-14.26774139404297,120,3811.7696681022644,142.6774139404297,1
-16.721584749221805,120,3822.9634158611298,167.21584749221802,1
-17.553640270233156,120,3834.0521833896637,175.53640270233154,1
-16.206371331214907,120,3844.4491448402405,162.06371331214905,1
-20.73913769721985,120,3893.6014692783356,207.3913769721985,1
-19.353323698043823,120,3904.5585215091705,193.53323698043823,1
-21.34125304222107,120,3915.6356546878815,213.4125304222107,1
-18.422049355506896,120,3925.7097120285034,184.22049355506897,1
-17.811771869659424,120,3975.82378077507,178.11771869659424,1
-16.24064712524414,120,3987.231299638748,162.4064712524414,1
-16.088314485549926,120,3998.1739428043365,160.88314485549927,1
-21.03213858604431,120,4008.489575147629,210.32138586044312,1
-20.11826295852661,120,4057.291366815567,201.1826295852661,1
-13.259435868263246,120,4068.337691783905,132.59435868263245,1
-14.091094779968262,120,4079.602067232132,140.91094779968262,1
-17.865959119796756,120,4089.7607231140137,178.65959119796753,1
-17.97328085899353,120,4276.965402364731,179.7328085899353,1
-19.967629551887512,120,4288.112927675247,199.67629551887512,1
-17.099208140373232,120,4299.239504814148,170.9920814037323,1
-13.418420076370241,120,4310.393142461777,134.1842007637024,1
-18.658197927474976,120,4320.275453329086,186.58197927474976,1
-19.00819118022919,120,4369.420251607895,190.08191180229187,1
-19.450613403320315,120,4380.5023193359375,194.50613403320312,1
-16.720479393005373,120,4391.169563293457,167.2047939300537,1
-15.56405520439148,120,4401.552399158478,155.6405520439148,1
-19.20737590789795,120,4451.3122618198395,192.0737590789795,1
-19.234777593612673,120,4462.405615568161,192.3477759361267,1
-15.220096826553345,120,4473.455839633942,152.20096826553345,1
-16.044393849372863,120,4483.632155656815,160.44393849372864,1
-18.641950702667238,120,4533.7494151592255,186.41950702667236,1
-16.92860882282257,120,4545.046155691147,169.2860882282257,1
-14.247635889053345,120,4556.088866710663,142.47635889053345,1
-18.588461685180665,120,4566.2056674957275,185.88461685180664,1
-15.543727445602418,120,4615.34225487709,155.43727445602417,1
-22.928566598892214,120,4626.368908166885,229.28566598892212,1
-20.06235685348511,120,4636.999249458313,200.62356853485107,1
-15.214492082595825,120,4647.347901344299,152.14492082595825,1
-19.01000428199768,120,4658.303691864014,190.1000428199768,1
-15.177100801467896,120,4707.390492200851,151.77100801467896,1
-17.077199697494507,120,4717.9656047821045,170.77199697494507,1
-13.593062353134156,120,4728.543226003647,135.93062353134155,1
-15.250989174842836,120,4739.171540260315,152.50989174842834,1
-16.558798146247863,120,4787.807027339935,165.58798146247864,1
-18.32871265411377,120,4797.86368560791,183.2871265411377,1
-19.31605577468872,120,4809.3222715854645,193.1605577468872,1
-19.29855684041977,120,4820.315291881561,192.9855684041977,1
-24.476842975616456,120,4869.126833200455,244.76842975616455,1
-18.45357389450073,120,4879.167465686798,184.53573894500732,1
-14.356472110748292,120,4889.948958396912,143.5647211074829,1
-15.827646493911743,120,4901.161691188812,158.27646493911743,1
-16.766683292388915,120,5089.149167060852,167.66683292388916,1
-20.860723757743838,120,5099.486569404602,208.60723757743835,1
-17.057036805152894,120,5110.536108493805,170.57036805152893,1
-17.173885703086853,120,5121.480024337769,171.73885703086853,1
-17.54648642539978,120,5132.65173459053,175.4648642539978,1
-17.6674756526947,120,5179.90545129776,176.67475652694702,1
-16.5606329202652,120,5190.723551273346,165.60632920265198,1
-15.734721469879151,120,5201.5054063797,157.3472146987915,1
-16.44378151893616,120,5212.512620925903,164.43781518936157,1
-19.840820026397704,120,5260.710013866425,198.40820026397705,1
-19.282152509689332,120,5271.405261993408,192.8215250968933,1
-13.879747104644776,120,5282.059996843338,138.79747104644775,1
-16.465354084968567,120,5292.2715430259705,164.65354084968567,1
-13.887747359275819,120,5339.954627990723,138.87747359275818,1
-16.597184228897095,120,5350.962661981583,165.97184228897095,1
-17.604559969902038,120,5361.711863517761,176.04559969902039,1
-19.457900428771975,120,5371.315709114075,194.57900428771973,1
-15.614846420288087,120,5381.98179101944,156.14846420288086,1
-18.862455034255984,120,5430.66775894165,188.62455034255981,1
-21.81607151031494,120,5440.528453111649,218.1607151031494,1
-19.498586845397952,120,5451.4181916713715,194.9858684539795,1
-18.14009599685669,120,5462.525739908218,181.4009599685669,1
-17.28855619430542,120,5511.53551530838,172.8855619430542,1
-17.066266417503357,120,5521.639457464218,170.66266417503357,1
-21.729750585556033,120,5532.295259714127,217.2975058555603,1
-13.896290874481203,120,5543.135040044785,138.962908744812,1
-13.276508188247682,120,5591.604727745056,132.7650818824768,1
-15.234953832626344,120,5602.255452156067,152.34953832626343,1
-17.661473464965823,120,5613.1071701049805,176.6147346496582,1
-15.989495515823364,120,5623.799409389496,159.89495515823364,1
-16.80810103416443,120,5664.445405244827,168.0810103416443,1
-17.4042227268219,120,5675.180691003799,174.042227268219,1
-15.880105209350587,120,5685.024283885956,158.80105209350586,1
-22.149367594718935,120,5695.68952870369,221.49367594718933,1
-14.23349642753601,120,5706.883009672165,142.3349642753601,1
-14.804842472076416,120,5890.181167125702,148.04842472076416,1
-19.35649404525757,120,5900.913710594177,193.56494045257568,1
-20.22011833190918,120,5912.090040206909,202.2011833190918,1
-13.977793884277345,120,5923.414324998856,139.77793884277344,1
-16.601414012908936,120,5972.184406280518,166.01414012908936,1
-20.51004478931427,120,5983.150054693222,205.1004478931427,1
-18.083983516693117,120,5993.833623170853,180.83983516693115,1
-16.197071599960328,120,6004.937270402908,161.97071599960327,1
-21.084022080898286,120,6053.040629386902,210.84022080898285,1
-19.229162764549258,120,6063.693542957306,192.29162764549255,1
-15.54627869129181,120,6074.230482578278,155.4627869129181,1
-15.100802755355836,120,6084.693727254868,151.00802755355835,1
-17.061036014556887,120,6121.167496204376,170.61036014556885,1
-16.710038375854495,120,6131.776619434357,167.10038375854492,1
-17.323225808143615,120,6142.264031171799,173.23225808143616,1
-14.891734337806703,120,6153.000605106354,148.91734337806702,1
-21.15764286518097,120,6162.958975553513,211.5764286518097,1
-13.911480903625488,120,6211.026424407959,139.11480903625488,1
-16.242912340164185,120,6221.608770608902,162.42912340164185,1
-18.136104249954226,120,6231.510444641113,181.36104249954224,1
-17.96430792808533,120,6241.180272579193,179.64307928085327,1
-18.11423363685608,120,6290.272989273071,181.1423363685608,1
-16.603781747817994,120,6300.759294509888,166.03781747817993,1
-16.919318151474,120,6310.419538974762,169.19318151474,1
-16.01575927734375,120,6321.3871812820435,160.1575927734375,1
-17.084459948539735,120,6369.731440067291,170.84459948539734,1
-18.547254753112792,120,6379.48027920723,185.47254753112793,1
-22.314074516296387,120,6389.9538333415985,223.14074516296387,1
-19.852150678634644,120,6400.572350263596,198.52150678634644,1
-21.60786943435669,120,6447.806105852127,216.0786943435669,1
-16.08508017063141,120,6458.466189146042,160.8508017063141,1
-18.720421838760377,120,6469.423837423325,187.20421838760376,1
-15.118211388587952,120,6480.162713527679,151.18211388587952,1
-15.2362952709198,120,6490.734285593033,152.362952709198,1
-17.95175805091858,120,6671.282922506332,179.5175805091858,1
-25.262189579010013,120,6682.199436187744,252.6218957901001,1
-19.37962613105774,120,6691.634637117386,193.7962613105774,1
-20.80019497871399,120,6702.312623977661,208.0019497871399,1
-18.250224018096926,120,6733.024204015732,182.50224018096924,1
-16.447646141052246,120,6743.573055744171,164.47646141052246,1
-19.457996368408203,120,6754.1368017196655,194.57996368408203,1
-20.17119965553284,120,6764.689593553543,201.71199655532837,1
-19.45383372306824,120,6810.62491106987,194.53833723068237,1
-14.579687118530275,120,6821.421788930893,145.79687118530273,1
-20.43651285171509,120,6831.835854291916,204.36512851715088,1
-14.408161902427674,120,6841.183071613312,144.08161902427673,1
-16.76656827926636,120,6851.652854681015,167.66568279266357,1
-16.370246267318727,120,6898.151553153992,163.70246267318726,1
-19.682185411453247,120,6908.098154306412,196.82185411453247,1
-14.844074273109436,120,6918.515160322189,148.44074273109436,1
-21.177287793159486,120,6928.844683885574,211.77287793159485,1
-14.135637784004212,120,6975.603753089905,141.35637784004211,1
-15.249136114120484,120,6986.558696985245,152.49136114120483,1
-17.483949136734008,120,6997.090613603592,174.8394913673401,1
-14.670279407501221,120,7007.3861446380615,146.7027940750122,1
-21.33739619255066,120,7053.900992393494,213.3739619255066,1
-20.404375076293945,120,7064.712343931198,204.04375076293945,1
-16.367840814590455,120,7075.4424793720245,163.67840814590454,1
-23.189720106124877,120,7085.1612322330475,231.89720106124878,1
-20.545279836654665,120,7132.279466629028,205.45279836654663,1
-17.263581585884094,120,7142.378857374191,172.63581585884094,1
-23.610410857200623,120,7152.504151344299,236.10410857200623,1
-15.5458731174469,120,7163.372180700302,155.458731174469,1
-16.105234336853027,120,7174.355333328247,161.05234336853027,1
-14.037983083724976,120,7220.572078704834,140.37983083724976,1
-12.851544213294984,120,7231.171524047852,128.51544213294983,1
-13.407722616195679,120,7241.703487873077,134.0772261619568,1
-16.90130171775818,120,7252.461164236069,169.0130171775818,1
-15.16557936668396,120,7432.037358522415,151.6557936668396,1
-17.357795238494873,120,7442.615365028381,173.57795238494873,1
-20.444059801101687,120,7452.090304374695,204.44059801101685,1
-15.323316478729248,120,7462.518303871155,153.23316478729248,1
-15.56886329650879,120,7510.640685081482,155.6886329650879,1
-19.532628798484804,120,7520.204135894775,195.32628798484802,1
-17.371189093589784,120,7530.654967308044,173.71189093589783,1
-17.10031747817993,120,7541.32715177536,171.00317478179932,1
-15.889359092712404,120,7588.726040840149,158.89359092712402,1
-15.642652130126955,120,7599.688266277313,156.42652130126953,1
-17.489161515235903,120,7610.82735824585,174.891615152359,1
-15.819939041137696,120,7621.755017757416,158.19939041137695,1
-18.949657726287843,120,7632.402641057968,189.49657726287842,1
-16.81213405132294,120,7679.729825019836,168.12134051322937,1
-11.980716800689699,120,7690.552372455597,119.80716800689697,1
-18.361525559425356,120,7701.543216228485,183.61525559425354,1
-14.94547679424286,120,7711.635400533676,149.4547679424286,1
-15.379596281051636,120,7760.315813541412,153.79596281051636,1
-14.413902068138123,120,7772.022006511688,144.13902068138123,1
-15.353833866119386,120,7783.185395002365,153.53833866119385,1
-16.145288228988647,120,7793.391064405441,161.45288228988647,1
-14.634664583206177,120,7841.678622722626,146.34664583206177,1
-13.796473836898805,120,7852.886220693588,137.96473836898804,1
-16.008766627311708,120,7863.888427734375,160.08766627311707,1
-16.32996783256531,120,7874.250606298447,163.29967832565308,1
-14.470449686050415,120,7921.817152500153,144.70449686050415,1
-19.05431528091431,120,7932.316215515137,190.54315280914307,1
-19.44602327346802,120,7942.80935549736,194.46023273468018,1
-11.822978305816651,120,7954.1171979904175,118.2297830581665,1
-16.577177047729492,120,7964.96494436264,165.77177047729492,1
-19.253424096107484,120,8013.052146911621,192.53424096107483,1
-22.05975971221924,120,8023.715711593628,220.59759712219238,1
-17.895390796661378,120,8035.307315587997,178.95390796661377,1
-16.422771739959718,120,8046.18097448349,164.22771739959717,1
-16.14014859199524,120,8229.889090299606,161.4014859199524,1
-16.908283042907716,120,8240.85544538498,169.08283042907715,1
-16.965935945510864,120,8252.076256752014,169.65935945510864,1
-21.893397212028503,120,8262.855718135834,218.93397212028503,1
-17.562024784088134,120,8307.250083208084,175.62024784088135,1
-20.622989082336428,120,8318.137456178665,206.22989082336426,1
-19.85010395050049,120,8329.0160779953,198.50103950500488,1
-13.134225320816041,120,8338.745404958725,131.3422532081604,1
-17.41402008533478,120,8349.922318935394,174.14020085334778,1
-14.900410318374634,120,8396.847200870514,149.00410318374634,1
-13.896732234954834,120,8406.926966667175,138.96732234954834,1
-17.680190467834475,120,8417.694074392319,176.80190467834473,1
-16.994149923324585,120,8428.36502623558,169.94149923324585,1
-17.621148490905764,120,8475.686046600342,176.21148490905762,1
-19.12052631378174,120,8486.564003229141,191.20526313781738,1
-16.294858860969544,120,8497.433473587036,162.94858860969543,1
-14.36118221282959,120,8508.31066775322,143.6118221282959,1
-13.04817991256714,120,8555.412695646286,130.4817991256714,1
-13.888285779953003,120,8566.403864860535,138.88285779953003,1
-16.982478785514832,120,8577.15932893753,169.82478785514832,1
-15.557381105422975,120,8587.543745279312,155.57381105422974,1
-13.095999765396119,120,8633.928307771683,130.95999765396118,1
-17.515941500663757,120,8644.715523004532,175.15941500663757,1
-15.464314031600953,120,8655.217064619064,154.64314031600952,1
-14.341423654556275,120,8665.511510848999,143.41423654556274,1
-18.982895159721377,120,8676.077496290207,189.82895159721375,1
-15.625645446777344,120,8722.570603609085,156.25645446777344,1
-19.928262567520143,120,8733.132093429565,199.28262567520142,1
-18.232294034957885,120,8744.084092140198,182.32294034957886,1
-14.306613898277284,120,8754.653186798096,143.06613898277283,1
-15.852043473720551,120,8801.357493162155,158.5204347372055,1
-17.187408256530762,120,8812.000813007355,171.87408256530762,1
-14.180669641494752,120,8822.683186292648,141.8066964149475,1
-12.934882831573487,120,8833.44346499443,129.34882831573486,1
-15.892606019973757,120,9014.753832817078,158.92606019973755,1
-21.39449088573456,120,9025.888411998749,213.94490885734558,1
-16.863519716262818,120,9036.440296888351,168.63519716262817,1
-16.647700023651122,120,9046.874582529068,166.47700023651123,1
-15.470180678367615,120,9094.416635990143,154.70180678367615,1
-15.093440294265747,120,9104.86142539978,150.93440294265747,1
-18.057799482345583,120,9115.648243188858,180.5779948234558,1
-20.076698064804077,120,9126.945734262466,200.76698064804077,1
-14.011382865905762,120,9138.216111898422,140.11382865905762,1
-15.575016045570374,120,9185.64494228363,155.75016045570374,1
-16.103600931167602,120,9196.432979106903,161.03600931167603,1
-13.928481698036194,120,9207.065127134323,139.28481698036194,1
-15.705078530311585,120,9218.016125440598,157.05078530311584,1
-15.558325397968293,120,9246.678829431534,155.58325397968292,1
-26.04613175392151,120,9257.464111089706,260.4613175392151,1
-17.48572702407837,120,9267.083017110825,174.8572702407837,1
-14.507246255874634,120,9277.966888904572,145.07246255874634,1
-19.007684803009035,120,9326.604122877121,190.07684803009033,1
-15.923721313476564,120,9337.321249008179,159.23721313476562,1
-17.070383858680724,120,9347.407356023788,170.70383858680725,1
-19.677415132522583,120,9357.924098968506,196.77415132522583,1
