# gymnasium_monitor_version=1.0
# env_id=FJSPEnv t_start=1787234158.5550802
r,l,t,makespan,success
-23.751549458503725,120,774.3638610839844,237.51549458503723,1
-22.190400409698487,120,785.4966902732849,221.90400409698486,1
-27.020193338394165,120,796.5744450092316,270.20193338394165,1
-24.501700687408448,120,814.7838048934937,245.01700687408447,1
-20.387580037117004,120,824.9813377857208,203.87580037117004,1
-24.31240954399109,120,836.484032869339,243.1240954399109,1
-23.787034106254577,120,848.1021521091461,237.87034106254578,1
-25.658771753311157,120,864.1384210586548,256.5877175331116,1
-24.625780940055847,120,875.5760345458984,246.25780940055847,1
-23.651756262779237,120,887.0086619853973,236.51756262779236,1
-31.063531494140626,120,898.3794202804565,310.63531494140625,1
-30.14356164932251,120,909.1085181236267,301.4356164932251,1
-24.999006366729738,120,931.6418633460999,249.99006366729736,1
-26.180871963500977,120,942.8793036937714,261.80871963500977,1
-25.61226463317871,120,954.2814230918884,256.1226463317871,1
-21.813202834129335,120,965.7172083854675,218.13202834129333,1
-19.573806238174438,120,986.8982808589935,195.73806238174438,1
-29.702499985694885,120,998.6509647369385,297.02499985694885,1
-24.18088266849518,120,1010.3301107883453,241.80882668495178,1
-21.03161072731018,120,1022.0968570709229,210.3161072731018,1
-22.6773152589798,120,1049.0959215164185,226.77315258979797,1
-19.063528728485107,120,1060.4698452949524,190.63528728485107,1
-17.110181283950805,120,1071.9553759098053,171.10181283950806,1
-19.86516983509064,120,1084.2533695697784,198.65169835090637,1
-21.559796929359436,120,1096.7350814342499,215.59796929359436,1
-22.663399505615235,120,1111.7048664093018,226.63399505615234,1
-22.959799695014954,120,1123.696115732193,229.59799695014954,1
-31.269698095321658,120,1135.8710072040558,312.69698095321655,1
-27.032440757751466,120,1147.8853554725647,270.32440757751465,1
-25.81880023479462,120,1324.0788135528564,258.18800234794617,1
-22.253276109695435,120,1335.1806514263153,222.53276109695435,1
-16.19050168991089,120,1346.8414969444275,161.9050168991089,1
-17.911520576477052,120,1358.5767695903778,179.1152057647705,1
-17.842722868919374,120,1395.127149105072,178.42722868919373,1
-24.44981746673584,120,1407.0383410453796,244.4981746673584,1
-20.090350008010866,120,1418.5068590641022,200.90350008010864,1
-19.930219554901125,120,1430.1874408721924,199.30219554901123,1
-20.268681502342226,120,1466.4495949745178,202.68681502342224,1
-17.642483758926392,120,1478.5558094978333,176.42483758926392,1
-17.667751502990722,120,1489.7282538414001,176.67751502990723,1
-25.933862018585206,120,1500.601176738739,259.33862018585205,1
-23.72546424865723,120,1512.3092081546783,237.25464248657227,1
-22.822390532493593,120,1541.2312183380127,228.2239053249359,1
-21.786443543434146,120,1553.2567002773285,217.86443543434143,1
-19.44812879562378,120,1565.0815725326538,194.4812879562378,1
-20.428439044952395,120,1577.3704180717468,204.28439044952393,1
-21.293404293060306,120,1620.689177274704,212.93404293060303,1
-24.843610787391665,120,1632.5150434970856,248.43610787391663,1
-21.823634386062622,120,1644.872458934784,218.23634386062622,1
-20.582076478004456,120,1656.346229314804,205.82076478004456,1
-20.69227499961853,120,1670.8906598091125,206.9227499961853,1
-21.230485391616824,120,1681.6569919586182,212.3048539161682,1
-22.56429765224457,120,1693.0644299983978,225.64297652244568,1
-34.675234174728395,120,1705.5674147605896,346.75234174728394,1
-23.34923610687256,120,1723.2330708503723,233.4923610687256,1
-21.251472663879397,120,1734.7609021663666,212.51472663879395,1
-26.876920104026794,120,1746.3422267436981,268.76920104026794,1
-18.116065645217898,120,1757.8016705513,181.16065645217896,1
-20.82069969177246,120,1769.7477180957794,208.2069969177246,1
-24.950516271591187,120,1795.8581101894379,249.50516271591187,1
-24.242132568359377,120,1807.3320589065552,242.42132568359375,1
-22.250146007537843,120,1818.148865222931,222.50146007537842,1
-17.81698753833771,120,1829.8380146026611,178.16987538337708,1
-21.030178737640384,120,2005.6291589736938,210.3017873764038,1
-22.13293855190277,120,2016.7631611824036,221.3293855190277,1
-19.781256008148194,120,2027.992992401123,197.81256008148193,1
-18.92408246994019,120,2038.2210593223572,189.24082469940186,1
-25.498505091667177,120,2056.805688381195,254.98505091667175,1
-23.57684285640717,120,2067.695987224579,235.76842856407166,1
-18.597553300857545,120,2078.310957431793,185.97553300857544,1
-20.517881870269775,120,2089.2360846996307,205.17881870269775,1
-20.66470866203308,120,2115.1653060913086,206.6470866203308,1
-20.02146120071411,120,2126.3872022628784,200.2146120071411,1
-15.601273012161256,120,2137.398307323456,156.01273012161255,1
-30.918127441406252,120,2147.3854422569275,309.1812744140625,1
-24.689042854309083,120,2158.24022936821,246.89042854309082,1
-18.09701235294342,120,2196.0947284698486,180.9701235294342,1
-20.392969393730166,120,2206.970585346222,203.92969393730164,1
-25.53641939163208,120,2217.5298261642456,255.3641939163208,1
-20.99245195388794,120,2228.0374295711517,209.9245195388794,1
-21.248313570022585,120,2277.873700618744,212.48313570022583,1
-23.708100104331972,120,2288.7312681674957,237.0810010433197,1
-23.039729118347168,120,2299.4197862148285,230.39729118347168,1
-21.65501334667206,120,2309.4079461097717,216.55013346672058,1
-26.1629390001297,120,2352.804756164551,261.629390001297,1
-24.528600454330444,120,2363.9831459522247,245.28600454330444,1
-15.765254735946655,120,2375.1544654369354,157.65254735946655,1
-22.943240880966187,120,2386.0235328674316,229.43240880966187,1
-26.045916080474854,120,2396.9527621269226,260.45916080474854,1
-20.129561829566956,120,2415.1179127693176,201.29561829566956,1
-22.125098657608035,120,2426.0989220142365,221.25098657608032,1
-18.35691890716553,120,2436.984920978546,183.56918907165527,1
-18.736123156547546,120,2446.69629240036,187.36123156547546,1
-20.428836393356324,120,2497.091029405594,204.28836393356323,1
-19.618596601486207,120,2508.096966981888,196.18596601486206,1
-18.194355869293215,120,2518.965927362442,181.94355869293213,1
-20.14499254226685,120,2528.6776914596558,201.44992542266846,1
-22.92307209968567,120,2714.6907827854156,229.2307209968567,1
-21.19290871620178,120,2725.4863843917847,211.92908716201782,1
-17.844093704223635,120,2735.9234290122986,178.44093704223633,1
-17.370806050300597,120,2746.4196496009827,173.70806050300598,1
-20.184962391853333,120,2779.0906524658203,201.84962391853333,1
-17.581774735450747,120,2790.461588859558,175.81774735450745,1
-22.6070946931839,120,2801.2571363449097,226.070946931839,1
-15.757023572921755,120,2812.4437861442566,157.57023572921753,1
-14.456100368499756,120,2823.7284655570984,144.56100368499756,1
-18.378877139091493,120,2873.379189014435,183.78877139091492,1
-24.11126470565796,120,2883.797153234482,241.1126470565796,1
-15.991307973861694,120,2894.70108795166,159.91307973861694,1
-16.083066821098328,120,2905.7751569747925,160.83066821098328,1
-20.30948648452759,120,2956.117868900299,203.09486484527588,1
-17.688758611679077,120,2966.8830790519714,176.88758611679077,1
-23.736868238449098,120,2978.241751909256,237.36868238449097,1
-14.57948591709137,120,2989.392352104187,145.7948591709137,1
-16.115242052078248,120,3039.455240249634,161.15242052078247,1
-18.000015830993654,120,3050.0785970687866,180.00015830993652,1
-18.875835752487184,120,3060.9458949565887,188.75835752487183,1
-19.093945527076723,120,3072.4043197631836,190.9394552707672,1
-19.134573531150817,120,3096.4282717704773,191.34573531150818,1
-20.873489141464233,120,3108.0152068138123,208.73489141464233,1
-17.193511390686037,120,3118.495417356491,171.93511390686035,1
-18.963580226898195,120,3129.5939404964447,189.63580226898193,1
-21.422408294677734,120,3140.9818284511566,214.22408294677734,1
-16.74620614051819,120,3190.7167868614197,167.46206140518188,1
-22.707303619384767,120,3201.739449739456,227.07303619384766,1
-22.43645179271698,120,3212.108104944229,224.3645179271698,1
-17.531757974624636,120,3223.162891626358,175.31757974624634,1
-15.953385210037233,120,3273.2842643260956,159.53385210037231,1
-15.536802339553834,120,3284.8838493824005,155.36802339553833,1
-22.366293382644656,120,3295.261992931366,223.66293382644653,1
-20.26462607383728,120,3306.323581457138,202.6462607383728,1
-19.340936183929443,120,3499.553484916687,193.40936183929443,1
-21.579705953598022,120,3510.670336961746,215.79705953598022,1
-18.58023958206177,120,3522.2128970623016,185.80239582061768,1
-21.02124354839325,120,3533.6741058826447,210.2124354839325,1
-25.406638193130494,120,3548.8042430877686,254.06638193130493,1
-18.77820863723755,120,3560.349022626877,187.7820863723755,1
-16.986409854888915,120,3570.8466420173645,169.86409854888916,1
-16.472916960716248,120,3581.9517760276794,164.72916960716248,1
-19.980152273178103,120,3593.2295389175415,199.801522731781,1
-18.31703953742981,120,3643.1338727474213,183.1703953742981,1
-17.959695005416872,120,3653.388065814972,179.5969500541687,1
-18.906910991668703,120,3664.248000383377,189.069109916687,1
-17.20566086769104,120,3675.6057806015015,172.0566086769104,1
-16.242998027801516,120,3718.964114189148,162.42998027801514,1
-19.641102218627932,120,3730.139801263809,196.4110221862793,1
-14.858381271362306,120,3741.1991794109344,148.58381271362305,1
-16.65196466445923,120,3752.2550938129425,166.51964664459229,1
-16.795687770843507,120,3800.8234016895294,167.95687770843506,1
-21.46356251239777,120,3811.935254573822,214.63562512397766,1
-14.048317193984985,120,3823.1157944202423,140.48317193984985,1
-21.317274045944217,120,3834.1966214179993,213.17274045944214,1
-17.10589020252228,120,3844.7153809070587,171.05890202522278,1
-17.260216665267944,120,3893.742342710495,172.60216665267944,1
-21.659689474105836,120,3904.750485420227,216.59689474105835,1
-17.576211237907412,120,3915.7954773902893,175.7621123790741,1
-21.2446120262146,120,3926.009909629822,212.446120262146,1
-22.393769550323487,120,3976.0125885009766,223.93769550323486,1
-19.890868306159973,120,3987.4119729995728,198.90868306159973,1
-19.321852350234987,120,3998.3613879680634,193.21852350234985,1
-18.332353258132937,120,4008.7645127773285,183.32353258132935,1
-14.057883167266846,120,4057.436206102371,140.57883167266846,1
-18.440928983688355,120,4068.5218303203583,184.40928983688354,1
-19.5676007270813,120,4079.777143239975,195.676007270813,1
-12.869178247451783,120,4090.017208814621,128.69178247451782,1
-17.93359479904175,120,4277.134685277939,179.33594799041748,1
-20.300174140930178,120,4288.275765419006,203.00174140930176,1
-16.326801919937136,120,4299.4123005867,163.26801919937134,1
-15.456009387969972,120,4310.56547498703,154.5600938796997,1
-17.902676391601563,120,4320.557201385498,179.02676391601562,1
-18.9278826713562,120,4369.6015157699585,189.278826713562,1
-15.26561360359192,120,4380.648814439774,152.6561360359192,1
-15.48873634338379,120,4391.463265419006,154.8873634338379,1
-20.04248037338257,120,4401.691228151321,200.42480373382568,1
-20.556915473937988,120,4451.463543176651,205.56915473937988,1
-16.954326915740968,120,4462.589068412781,169.54326915740967,1
-15.09099509716034,120,4473.711871623993,150.9099509716034,1
-15.967360758781433,120,4483.808326005936,159.67360758781433,1
-17.869081377983093,120,4533.923424959183,178.69081377983093,1
-18.578030729293825,120,4545.217611074448,185.78030729293823,1
-17.166242122650146,120,4556.252192974091,171.66242122650146,1
-18.56080894470215,120,4566.4673063755035,185.60808944702148,1
-13.956704592704774,120,4615.490599393845,139.56704592704773,1
-18.18376045227051,120,4626.51843214035,181.83760452270508,1
-19.49763550758362,120,4637.274250984192,194.97635507583618,1
-17.372281503677367,120,4647.512741088867,173.72281503677368,1
-16.152133989334107,120,4658.457543373108,161.52133989334106,1
-20.622671031951906,120,4707.558033466339,206.22671031951904,1
-22.066706848144534,120,4718.279585599899,220.6670684814453,1
-15.91870105266571,120,4728.681412935257,159.1870105266571,1
-13.387717008590698,120,4739.315020084381,133.87717008590698,1
-16.081846618652346,120,4788.039598226547,160.81846618652344,1
-17.641998958587646,120,4798.012278318405,176.41998958587646,1
-20.107756304740906,120,4809.473898410797,201.07756304740906,1
-18.815623378753664,120,4820.4818325042725,188.15623378753662,1
-14.681708049774171,120,4869.3252584934235,146.8170804977417,1
-20.39654359817505,120,4879.379040956497,203.9654359817505,1
-17.038132667541504,120,4890.12850356102,170.38132667541504,1
-18.299052715301514,120,4901.307514667511,182.99052715301514,1
-15.033871793746949,120,5089.343877315521,150.33871793746948,1
-17.080921721458434,120,5099.708022117615,170.80921721458435,1
-19.881284618377688,120,5110.680579423904,198.81284618377686,1
-17.361223244667055,120,5121.647580623627,173.61223244667053,1
-18.115056800842286,120,5132.810124397278,181.15056800842285,1
-15.85839366912842,120,5180.06690788269,158.58393669128418,1
-16.54458315372467,120,5190.883996725082,165.4458315372467,1
-17.026634788513185,120,5201.652595043182,170.26634788513184,1
-14.35475389957428,120,5212.654718160629,143.5475389957428,1
-17.883954334259034,120,5260.867512702942,178.83954334259033,1
-18.99008300304413,120,5271.550207853317,189.90083003044128,1
-15.536799907684326,120,5282.215210437775,155.36799907684326,1
-15.732186460494995,120,5292.484632730484,157.32186460494995,1
-18.65067415237427,120,5340.077376127243,186.50674152374268,1
-15.307984828948976,120,5351.100867509842,153.07984828948975,1
-17.636564254760742,120,5361.864611625671,176.36564254760742,1
-15.567035460472107,120,5371.466336250305,155.67035460472107,1
-17.295147109031678,120,5382.16323184967,172.95147109031677,1
-19.72098535299301,120,5430.827490091324,197.20985352993011,1
-13.77635555267334,120,5440.758492708206,137.7635555267334,1
-15.174369859695435,120,5451.574648857117,151.74369859695435,1
-19.854349660873414,120,5462.69495010376,198.54349660873413,1
-21.974684619903567,120,5511.799142599106,219.74684619903564,1
-16.466987133026123,120,5521.889012336731,164.66987133026123,1
-25.247434067726136,120,5532.480640888214,252.47434067726135,1
-18.035345697402956,120,5543.296747922897,180.35345697402954,1
-19.127540493011477,120,5591.902309417725,191.27540493011475,1
-20.035318207740787,120,5602.430783033371,200.35318207740784,1
-14.35053734779358,120,5613.247952699661,143.5053734779358,1
-18.1987539768219,120,5623.953732013702,181.987539768219,1
-15.996918988227845,120,5664.602553844452,159.96918988227844,1
-15.74214882850647,120,5675.454340219498,157.4214882850647,1
-16.62863962650299,120,5685.195173740387,166.2863962650299,1
-21.37451946735382,120,5695.848321914673,213.7451946735382,1
-17.57183029651642,120,5707.069940328598,175.71830296516418,1
-15.840723180770874,120,5890.41489648819,158.40723180770874,1
-15.984470653533936,120,5901.083431720734,159.84470653533936,1
-15.114601659774781,120,5912.244645833969,151.1460165977478,1
-18.209412336349487,120,5923.573588132858,182.09412336349487,1
-15.592585968971253,120,5972.430939435959,155.92585968971252,1
-16.99580762386322,120,5983.336124181747,169.9580762386322,1
-16.06250579357147,120,5994.004682779312,160.62505793571472,1
-17.15874972343445,120,6005.089039325714,171.58749723434448,1
-20.029114627838137,120,6053.202348470688,200.29114627838135,1
-16.291879367828372,120,6063.857529401779,162.9187936782837,1
-16.297856116294863,120,6074.399680137634,162.9785611629486,1
-15.91859622001648,120,6084.853582382202,159.1859622001648,1
-17.360396218299865,120,6121.419880867004,173.60396218299866,1
-16.606324815750124,120,6131.925769329071,166.06324815750122,1
-13.923188030719757,120,6142.434255838394,139.23188030719757,1
-20.132400512695312,120,6153.145701169968,201.32400512695312,1
-18.286272263526918,120,6163.258007049561,182.86272263526917,1
-21.393431878089906,120,6211.210217952728,213.93431878089905,1
-22.31499447822571,120,6221.759758710861,223.14994478225708,1
-16.09726481437683,120,6231.755109548569,160.9726481437683,1
-13.046608662605287,120,6241.311126708984,130.46608662605286,1
-23.183395934104922,120,6290.43741106987,231.8339593410492,1
-17.28346039056778,120,6300.954580545425,172.8346039056778,1
-16.19633686542511,120,6310.547343015671,161.9633686542511,1
-23.741859555244446,120,6321.565213441849,237.41859555244446,1
-16.2666307926178,120,6369.881464004517,162.66630792617798,1
-15.943257570266724,120,6379.718194246292,159.43257570266724,1
-14.259003496170045,120,6390.094897270203,142.59003496170044,1
-14.517639541625977,120,6400.704857587814,145.17639541625977,1
-18.161669731140137,120,6448.041372537613,181.61669731140137,1
-15.208236360549927,120,6458.60165143013,152.08236360549927,1
-16.47038984298706,120,6469.607981443405,164.7038984298706,1
-18.90641989707947,120,6480.323287010193,189.06419897079468,1
-14.707058358192445,120,6490.960590362549,147.07058358192444,1
-14.340560173988344,120,6671.431890487671,143.40560173988342,1
-13.980223059654236,120,6682.340253829956,139.80223059654236,1
-14.537611365318298,120,6691.883620023727,145.37611365318298,1
-15.630238151550294,120,6702.44579076767,156.30238151550293,1
-17.640007328987124,120,6733.2828941345215,176.40007328987122,1
-15.44659423828125,120,6743.722692012787,154.4659423828125,1
-25.638404893875123,120,6754.3239006996155,256.3840489387512,1
-17.667508077621463,120,6764.8252856731415,176.6750807762146,1
-17.366601037979127,120,6810.778187274933,173.66601037979126,1
-14.556405544281006,120,6821.568717479706,145.56405544281006,1
-17.332005071640015,120,6831.99821305275,173.32005071640015,1
-16.377422857284547,120,6841.429037332535,163.77422857284546,1
-16.27498223781586,120,6851.849308013916,162.74982237815857,1
-16.63096957206726,120,6898.390568256378,166.3096957206726,1
-15.18481159210205,120,6908.246094703674,151.8481159210205,1
-20.38890132904053,120,6918.664415836334,203.88901329040527,1
-15.458669424057007,120,6928.995733499527,154.58669424057007,1
-14.877380061149598,120,6975.746446847916,148.77380061149597,1
-16.503731298446656,120,6986.741210222244,165.03731298446655,1
-16.169848990440368,120,6997.262054204941,161.6984899044037,1
-19.629599189758302,120,7007.661853790283,196.295991897583,1
-14.558918714523317,120,7054.031082868576,145.58918714523315,1
-19.11161861419678,120,7064.878956317902,191.11618614196777,1
-15.866228556632997,120,7075.710819005966,158.66228556632996,1
-15.981443023681642,120,7085.325231552124,159.8144302368164,1
-12.985299253463745,120,7132.429965019226,129.85299253463745,1
-17.45905420780182,120,7142.6126573085785,174.5905420780182,1
-17.118601512908935,120,7152.70077085495,171.18601512908936,1
-16.727864885330202,120,7163.523708581924,167.278648853302,1
-16.30239803791046,120,7174.486708641052,163.02398037910461,1
-17.445360493659972,120,7220.716910362244,174.45360493659973,1
-14.697064304351807,120,7231.3080286979675,146.97064304351807,1
-13.471251225471498,120,7241.846847295761,134.71251225471497,1
-15.799810552597046,120,7252.646432876587,157.99810552597046,1
-14.947766590118409,120,7432.170234918594,149.47766590118408,1
-14.250369262695314,120,7442.766223669052,142.50369262695312,1
-21.245023393630984,120,7452.353722333908,212.45023393630981,1
-14.162838459014893,120,7462.670602798462,141.62838459014893,1
-19.486563324928284,120,7510.798593521118,194.86563324928284,1
-18.317144227027892,120,7520.433668136597,183.17144227027893,1
-16.036438751220704,120,7530.795770168304,160.36438751220703,1
-11.318528366088868,120,7541.483570575714,113.18528366088867,1
-15.263666772842408,120,7588.939997911453,152.63666772842407,1
-18.433846044540406,120,7599.868528604507,184.33846044540405,1
-22.804449844360352,120,7610.98469877243,228.04449844360352,1
-14.699582314491273,120,7621.922171592712,146.99582314491272,1
-15.624177837371827,120,7632.630975723267,156.24177837371826,1
-19.450435447692872,120,7679.8932492733,194.5043544769287,1
-16.228931736946105,120,7690.687768936157,162.28931736946106,1
-20.161077880859377,120,7701.710734128952,201.61077880859375,1
-15.999317264556886,120,7711.895136356354,159.99317264556885,1
-15.808043956756594,120,7760.483018398285,158.08043956756592,1
-13.35288200378418,120,7772.175983428955,133.5288200378418,1
-15.194685363769532,120,7783.357449054718,151.9468536376953,1
-16.925439214706422,120,7793.640310287476,169.2543921470642,1
-17.63202123641968,120,7841.860555648804,176.32021236419678,1
-18.507882356643677,120,7853.042672872543,185.07882356643677,1
-17.529892492294312,120,7864.111013412476,175.29892492294312,1
-12.051738715171815,120,7874.406846046448,120.51738715171814,1
-15.538117599487306,120,7921.985857486725,155.38117599487305,1
-15.388918733596803,120,7932.584273099899,153.88918733596802,1
-19.821458339691162,120,7942.966833353043,198.21458339691162,1
-14.899718856811525,120,7954.26941204071,148.99718856811523,1
-15.055635023117066,120,7965.112766265869,150.55635023117065,1
-13.487617731094362,120,8013.286024093628,134.8761773109436,1
-14.127277135848999,120,8023.853142976761,141.27277135849,1
-19.124792098999023,120,8035.457440376282,191.24792098999023,1
-18.13467001914978,120,8046.353920459747,181.3467001914978,1
-17.401816987991335,120,8230.144924640656,174.01816987991333,1
-21.913969802856446,120,8241.0234541893,219.13969802856445,1
-15.358400702476501,120,8252.227283477783,153.58400702476501,1
-15.144615697860718,120,8263.021418333054,151.44615697860718,1
-21.90525588989258,120,8307.40504860878,219.05255889892578,1
-17.143618059158324,120,8318.277876853943,171.43618059158325,1
-15.347533226013185,120,8329.194611310959,153.47533226013184,1
-16.624111223220826,120,8338.886028051376,166.24111223220825,1
-16.47257752418518,120,8350.09599852562,164.7257752418518,1
-15.812380695343018,120,8397.092361688614,158.12380695343018,1
-14.643981313705446,120,8407.070080757141,146.43981313705444,1
-14.411529016494752,120,8417.838859558105,144.1152901649475,1
-17.441491460800172,120,8428.500588178635,174.4149146080017,1
-17.001373481750488,120,8475.957137346268,170.01373481750488,1
-16.594552421569826,120,8486.705677747726,165.94552421569824,1
-12.778933000564576,120,8497.589412212372,127.78933000564575,1
-15.797853112220766,120,8508.478530406952,157.97853112220764,1
-16.44393277168274,120,8555.571075439453,164.4393277168274,1
-16.283469676971436,120,8566.545631408691,162.83469676971436,1
-15.169489598274232,120,8577.296674251556,151.6948959827423,1
-16.543401312828063,120,8587.793044805527,165.43401312828064,1
-19.07305546998978,120,8634.09067082405,190.73055469989777,1
-17.872444844245912,120,8644.859291315079,178.7244484424591,1
-16.01209349632263,120,8655.427763223648,160.12093496322632,1
-15.977505636215211,120,8665.660021781921,159.7750563621521,1
-21.147378301620485,120,8676.235085248947,211.47378301620483,1
-12.609676003456116,120,8722.783972978592,126.09676003456116,1
-12.510855054855348,120,8733.284099817276,125.10855054855347,1
-15.855831336975099,120,8744.217952251434,158.55831336975098,1
-14.824400472640992,120,8754.814691066742,148.2440047264099,1
-19.08553228378296,120,8801.518470048904,190.8553228378296,1
-15.346528005599977,120,8812.15046954155,153.46528005599976,1
-13.423384618759156,120,8822.835663080215,134.23384618759155,1
-20.86930642127991,120,8833.676846265793,208.69306421279907,1
-17.82517762184143,120,9014.914152860641,178.2517762184143,1
-17.82661180496216,120,9026.066279649734,178.26611804962158,1
-16.214620018005373,120,9036.662101268768,162.1462001800537,1
-18.572069501876832,120,9047.033810138702,185.7206950187683,1
-14.222545576095582,120,9094.553977489471,142.2254557609558,1
-13.961566686630249,120,9105.086090803146,139.6156668663025,1
-17.442217922210695,120,9115.78837633133,174.42217922210693,1
-17.32983479499817,120,9127.095885753632,173.2983479499817,1
-12.300649738311769,120,9138.367869853973,123.00649738311768,1
-15.562447214126587,120,9185.876821279526,155.62447214126587,1
-15.623907804489136,120,9196.573055744171,156.23907804489136,1
-15.529218459129334,120,9207.203705072403,155.29218459129333,1
-21.32236533164978,120,9218.190200090408,213.2236533164978,1
-16.71982204914093,120,9246.81151008606,167.1982204914093,1
-14.164902901649477,120,9257.62551689148,141.64902901649475,1
-16.3130765914917,120,9267.22715830803,163.130765914917,1
-17.27086043357849,120,9278.113112926483,172.7086043357849,1
-14.61654155254364,120,9326.750171899796,146.1654155254364,1
-17.425954627990723,120,9337.572274684906,174.25954627990723,1
-13.558420538902283,120,9347.53544330597,135.58420538902283,1
-16.551668453216553,120,9358.064858913422,165.51668453216553,1
-16.265206384658814,120,9404.748845338821,162.65206384658813,1
