# gymnasium_monitor_version=1.0
# env_id=FJSPEnv t_start=1787234158.579214
r,l,t,makespan,success
-29.613826417922976,120,285.19691801071167,296.13826417922974,1
-23.020327401161197,120,295.74960446357727,230.20327401161194,1
-20.273538684844972,120,307.14790391921997,202.7353868484497,1
-24.157399463653565,120,352.2178177833557,241.57399463653564,1
-22.872700572013855,120,364.53502464294434,228.72700572013855,1
-22.70023124217987,120,377.02893114089966,227.0023124217987,1
-26.147895097732544,120,389.4888288974762,261.47895097732544,1
-21.3952693939209,120,411.07697439193726,213.95269393920898,1
-19.32748363018036,120,422.3237769603729,193.2748363018036,1
-24.75824980735779,120,434.66458010673523,247.58249807357788,1
-20.52565574645996,120,446.4365973472595,205.2565574645996,1
-21.522749876976015,120,479.52219414711,215.22749876976013,1
-24.269189834594727,120,491.5921347141266,242.69189834594727,1
-23.99948229789734,120,503.3959722518921,239.9948229789734,1
-20.05390844345093,120,514.9910795688629,200.53908443450928,1
-29.84884147644043,120,526.5041060447693,298.4884147644043,1
-23.634321570396423,120,700.5037331581116,236.34321570396423,1
-23.63736424446106,120,712.3573281764984,236.3736424446106,1
-24.35079712867737,120,724.1961815357208,243.50797128677368,1
-22.701388001441956,120,735.8427264690399,227.01388001441956,1
-21.068796157836914,120,762.5910353660583,210.68796157836914,1
-30.524532222747805,120,774.6013367176056,305.245322227478,1
-21.417528200149537,120,785.9236068725586,214.17528200149536,1
-23.421351218223574,120,796.7878968715668,234.21351218223572,1
-23.00427670478821,120,815.0700671672821,230.04276704788208,1
-22.549357795715334,120,825.3260667324066,225.49357795715332,1
-24.670528507232667,120,836.737574338913,246.70528507232666,1
-28.239000129699708,120,848.3709597587585,282.39000129699707,1
-26.77859039306641,120,864.4063415527344,267.78590393066406,1
-23.2856342792511,120,875.796017408371,232.856342792511,1
-19.752258634567262,120,887.2321503162384,197.5225863456726,1
-23.95780668258667,120,898.5815393924713,239.5780668258667,1
-22.413308811187747,120,909.4640915393829,224.13308811187744,1
-26.02724003791809,120,931.8623702526093,260.2724003791809,1
-23.95945932865143,120,943.1001272201538,239.59459328651428,1
-29.076684975624087,120,954.5269095897675,290.76684975624084,1
-26.59716796875,120,965.9351091384888,265.9716796875,1
-20.272681307792666,120,987.1036002635956,202.72681307792664,1
-22.85498733520508,120,998.8667619228363,228.54987335205078,1
-23.822375440597536,120,1010.6060073375702,238.22375440597534,1
-25.374574160575868,120,1022.3425848484039,253.74574160575867,1
-21.256288743019105,120,1049.3275649547577,212.56288743019104,1
-14.854376149177552,120,1060.7719502449036,148.5437614917755,1
-20.24939422607422,120,1072.1984016895294,202.4939422607422,1
-22.970708179473878,120,1084.5405893325806,229.70708179473877,1
-19.873778486251833,120,1097.0232882499695,198.7377848625183,1
-24.14230766296387,120,1111.978331565857,241.42307662963867,1
-27.72169990539551,120,1123.957354068756,277.2169990539551,1
-21.788119149208068,120,1136.1231231689453,217.8811914920807,1
-21.116901540756228,120,1148.1456506252289,211.16901540756226,1
-31.70838646888733,120,1324.5080561637878,317.0838646888733,1
-23.16230583190918,120,1335.565616607666,231.6230583190918,1
-23.955666971206664,120,1347.072907924652,239.55666971206665,1
-26.600068378448487,120,1358.8847570419312,266.00068378448486,1
-17.61526508331299,120,1395.3746049404144,176.15265083312988,1
-25.80766637325287,120,1407.4463024139404,258.0766637325287,1
-23.084136486053467,120,1418.838390827179,230.84136486053467,1
-24.037460231781008,120,1430.4403495788574,240.37460231781006,1
-24.2451406955719,120,1466.7251148223877,242.451406955719,1
-24.56331515312195,120,1478.7958517074585,245.63315153121948,1
-17.226304721832275,120,1490.0984921455383,172.26304721832275,1
-22.214983248710634,120,1500.8248949050903,222.14983248710632,1
-21.535206413269044,120,1512.5894424915314,215.35206413269043,1
-26.926350736618044,120,1541.5017240047455,269.2635073661804,1
-19.98555488586426,120,1553.475915670395,199.85554885864258,1
-16.47416822910309,120,1565.323413848877,164.74168229103088,1
-18.559120845794677,120,1577.634355545044,185.59120845794678,1
-22.165617990493775,120,1620.9169273376465,221.65617990493774,1
-26.051543426513675,120,1632.7676272392273,260.5154342651367,1
-22.677437829971314,120,1645.1237711906433,226.77437829971313,1
-20.098698639869692,120,1656.6974694728851,200.9869863986969,1
-24.625722026824953,120,1671.1364917755127,246.2572202682495,1
-20.275516438484193,120,1681.9773337841034,202.75516438484192,1
-20.538570976257326,120,1693.2952551841736,205.38570976257324,1
-24.242897057533266,120,1705.8279345035553,242.42897057533264,1
-26.688016986846925,120,1723.6190032958984,266.88016986846924,1
-21.83238160610199,120,1734.9906075000763,218.3238160610199,1
-25.854491591453552,120,1746.571952342987,258.5449159145355,1
-30.507441163063053,120,1758.0403769016266,305.0744116306305,1
-22.510571861267092,120,1769.9659831523895,225.1057186126709,1
-21.096730732917788,120,1796.0598435401917,210.96730732917786,1
-23.305587673187258,120,1807.6657667160034,233.05587673187256,1
-24.201584386825562,120,1818.3748819828033,242.01584386825562,1
-23.4361469745636,120,1830.081748008728,234.361469745636,1
-19.44068958759308,120,2005.8128468990326,194.4068958759308,1
-21.044814586639404,120,2016.953331232071,210.44814586639404,1
-21.202306985855103,120,2028.2232038974762,212.02306985855103,1
-19.289527273178102,120,2038.5262730121613,192.895272731781,1
-21.28184475898743,120,2057.038239479065,212.81844758987427,1
-21.901771068572998,120,2068.02508354187,219.01771068572998,1
-20.069268250465395,120,2078.4874465465546,200.69268250465393,1
-22.043021869659423,120,2089.43709897995,220.43021869659424,1
-18.257869982719424,120,2115.355058193207,182.5786998271942,1
-23.025843238830568,120,2126.5984604358673,230.25843238830566,1
-20.031731033325197,120,2137.588643550873,200.31731033325195,1
-19.97553265094757,120,2147.634798526764,199.7553265094757,1
-20.414844298362734,120,2158.4432656764984,204.14844298362732,1
-28.31801986694336,120,2196.2836453914642,283.1801986694336,1
-21.971744585037232,120,2207.140790462494,219.71744585037231,1
-21.18345901966095,120,2217.898826122284,211.8345901966095,1
-18.973159790039062,120,2228.2162289619446,189.73159790039062,1
-21.17788517475128,120,2278.099372625351,211.77885174751282,1
-25.544884490966798,120,2288.940997362137,255.44884490966797,1
-17.02960503101349,120,2299.6899819374084,170.2960503101349,1
-19.949212932586672,120,2309.6223089694977,199.4921293258667,1
-21.101559448242188,120,2353.1104815006256,211.01559448242188,1
-20.127904891967773,120,2364.1902956962585,201.27904891967773,1
-18.510887145996094,120,2375.372313261032,185.10887145996094,1
-19.28515615463257,120,2386.2124638557434,192.85156154632568,1
-20.161148476600648,120,2397.1679487228394,201.61148476600647,1
-19.76430826187134,120,2415.271189212799,197.64308261871338,1
-20.90175724029541,120,2426.293570995331,209.0175724029541,1
-19.264909887313845,120,2437.1831476688385,192.64909887313843,1
-19.41489443778992,120,2446.8509697914124,194.14894437789917,1
-17.209795689582826,120,2497.2475125789642,172.09795689582825,1
-22.456810331344606,120,2508.3313279151917,224.56810331344604,1
-16.220528411865235,120,2519.1449596881866,162.20528411865234,1
-21.16196050643921,120,2528.8671910762787,211.6196050643921,1
-19.7436203956604,120,2714.8634293079376,197.436203956604,1
-16.82750644683838,120,2725.685434103012,168.2750644683838,1
-19.115855026245118,120,2736.1486010551453,191.15855026245117,1
-17.185388445854187,120,2746.596189022064,171.85388445854187,1
-21.43051931858063,120,2779.28799366951,214.30519318580627,1
-23.17199718952179,120,2790.7700605392456,231.7199718952179,1
-17.14856872558594,120,2801.4215171337128,171.48568725585938,1
-21.19126467704773,120,2812.6420662403107,211.9126467704773,1
-15.90816469192505,120,2823.880879163742,159.0816469192505,1
-16.300091481208803,120,2873.66677236557,163.000914812088,1
-19.472124147415162,120,2883.9429824352264,194.7212414741516,1
-18.08590741157532,120,2894.936397075653,180.85907411575317,1
-23.756204962730408,120,2905.9844501018524,237.56204962730408,1
-18.85717730522156,120,2956.4006333351135,188.57177305221558,1
-20.47181396484375,120,2967.1704692840576,204.7181396484375,1
-15.447329235076905,120,2978.4311554431915,154.47329235076904,1
-19.173448967933655,120,2989.5579953193665,191.73448967933655,1
-17.497678375244142,120,3039.659992456436,174.9767837524414,1
-25.474472713470462,120,3050.427597284317,254.7447271347046,1
-22.42444338798523,120,3061.1228246688843,224.2444338798523,1
-20.49290280342102,120,3072.581655025482,204.9290280342102,1
-19.630152416229247,120,3096.587484359741,196.30152416229248,1
-21.079336881637573,120,3108.1851890087128,210.79336881637573,1
-18.432530283927917,120,3118.729962348938,184.32530283927917,1
-17.140436124801635,120,3129.7637729644775,171.40436124801636,1
-23.65135464668274,120,3141.196021080017,236.5135464668274,1
-14.787380409240724,120,3190.879774093628,147.87380409240723,1
-18.491387128829956,120,3202.0159718990326,184.91387128829956,1
-20.225524306297302,120,3212.294440507889,202.25524306297302,1
-25.509547114372253,120,3223.3408901691437,255.09547114372253,1
-21.530964040756228,120,3273.475934267044,215.30964040756226,1
-17.752348947525025,120,3285.212970495224,177.52348947525024,1
-17.512128710746765,120,3295.465276479721,175.12128710746765,1
-18.356699991226197,120,3306.4708342552185,183.56699991226196,1
-17.576698589324952,120,3499.723623752594,175.7669858932495,1
-22.37844343185425,120,3510.837951898575,223.78443431854248,1
-16.232800674438476,120,3522.3780567646027,162.32800674438477,1
-18.636787962913512,120,3533.849236726761,186.36787962913513,1
-22.11017987728119,120,3548.972367286682,221.1017987728119,1
-16.577890706062316,120,3560.515665769577,165.77890706062317,1
-18.120930671691895,120,3571.130719423294,181.20930671691895,1
-21.486061573028564,120,3582.1416761875153,214.86061573028564,1
-17.522140741348267,120,3593.40496969223,175.22140741348267,1
-17.993669080734254,120,3643.275712490082,179.93669080734253,1
-13.065601348876953,120,3653.640155315399,130.65601348876953,1
-16.983852362632753,120,3664.428742647171,169.83852362632751,1
-19.81634728908539,120,3675.783041000366,198.16347289085388,1
-21.616514015197755,120,3719.127299785614,216.16514015197754,1
-19.593276143074036,120,3730.345130443573,195.93276143074036,1
-22.414548921585084,120,3741.3826546669006,224.14548921585083,1
-22.119916200637817,120,3752.438407897949,221.19916200637817,1
-17.189453458786012,120,3800.991789340973,171.8945345878601,1
-19.511773443222047,120,3812.113387823105,195.11773443222046,1
-17.857178449630737,120,3823.290740251541,178.57178449630737,1
-22.957016921043397,120,3834.3925173282623,229.57016921043396,1
-18.892417430877686,120,3844.9783482551575,188.92417430877686,1
-18.309200263023378,120,3893.903200149536,183.09200263023376,1
-18.255044984817506,120,3904.933168888092,182.55044984817505,1
-17.876657152175905,120,3915.9387440681458,178.76657152175903,1
-16.82587170600891,120,3926.2726945877075,168.2587170600891,1
-16.061100578308107,120,3976.1957445144653,160.61100578308105,1
-18.529080343246463,120,3987.579403400421,185.2908034324646,1
-20.952392911911012,120,3998.5413312911987,209.5239291191101,1
-15.80469262599945,120,4008.9938089847565,158.0469262599945,1
-17.06104052066803,120,4057.5843834877014,170.6104052066803,1
-18.500474357604983,120,4068.6894948482513,185.0047435760498,1
-17.415838527679444,120,4079.9396476745605,174.15838527679443,1
-15.26211268901825,120,4090.2697904109955,152.6211268901825,1
-15.351911902427673,120,4277.28747844696,153.51911902427673,1
-17.099507999420165,120,4288.440351963043,170.99507999420166,1
-14.549709749221803,120,4299.56552028656,145.49709749221802,1
-17.28224949836731,120,4310.7320783138275,172.8224949836731,1
-22.963739275932312,120,4320.816144943237,229.63739275932312,1
-18.091694164276124,120,4369.763377428055,180.91694164276123,1
-18.623447608947753,120,4380.802620172501,186.23447608947754,1
-19.62000164985657,120,4391.7542679309845,196.20001649856567,1
-16.174190855026247,120,4401.941035985947,161.74190855026245,1
-15.238707756996156,120,4451.641087770462,152.38707756996155,1
-25.49532175064087,120,4462.789085865021,254.9532175064087,1
-19.649224185943606,120,4473.919178247452,196.49224185943604,1
-16.317340421676636,120,4484.068996191025,163.17340421676636,1
-21.40843970775604,120,4534.103535652161,214.08439707756042,1
-15.525784516334534,120,4545.380044460297,155.25784516334534,1
-16.005908393859865,120,4556.412467718124,160.05908393859863,1
-21.49102206230164,120,4566.692492246628,214.91022062301636,1
-18.18696575164795,120,4615.635815858841,181.8696575164795,1
-18.976419258117676,120,4626.654929161072,189.76419258117676,1
-19.302111101150516,120,4637.509884595871,193.02111101150513,1
-14.595419406890871,120,4647.683859825134,145.9541940689087,1
-14.513064622879028,120,4658.634057760239,145.13064622879028,1
-14.715580487251282,120,4707.704638957977,147.15580487251282,1
-19.028104305267334,120,4718.540071249008,190.28104305267334,1
-22.973418092727663,120,4728.8249771595,229.7341809272766,1
-14.543544864654542,120,4739.444063663483,145.4354486465454,1
-15.45578112602234,120,4788.309118747711,154.5578112602234,1
-19.551176977157592,120,4798.177891492844,195.51176977157593,1
-19.074348640441897,120,4809.654843568802,190.74348640441895,1
-17.730532002449035,120,4820.625556707382,177.30532002449036,1
-15.250405216217041,120,4869.584597587585,152.5040521621704,1
-15.607276725769044,120,4879.540712594986,156.07276725769043,1
-16.445667123794557,120,4890.300668001175,164.45667123794556,1
-15.58118932247162,120,4901.463660240173,155.8118932247162,1
-16.132609510421755,120,5089.527320623398,161.32609510421753,1
-23.285399293899538,120,5099.953262805939,232.85399293899536,1
-17.595425176620484,120,5110.848509073257,175.95425176620483,1
-12.698177337646484,120,5121.796555519104,126.98177337646484,1
-19.296635222434997,120,5132.951513767242,192.96635222434998,1
-18.96921682357788,120,5180.215975999832,189.6921682357788,1
-17.84951968193054,120,5191.025745153427,178.49519681930542,1
-18.689265298843384,120,5201.831526756287,186.89265298843384,1
-19.134690523147583,120,5212.837099313736,191.34690523147583,1
-14.824942326545717,120,5260.983644247055,148.24942326545715,1
-14.375043201446534,120,5271.674724817276,143.75043201446533,1
-18.589597177505492,120,5282.380115270615,185.89597177505493,1
-16.963112258911135,120,5292.723423242569,169.63112258911133,1
-15.452238702774048,120,5340.23672246933,154.52238702774048,1
-13.611448335647584,120,5351.230222225189,136.11448335647583,1
-20.508370876312256,120,5362.026154756546,205.08370876312256,1
-14.124435710906983,120,5371.610952615738,141.24435710906982,1
-19.061833906173707,120,5382.3117253780365,190.61833906173706,1
-22.370086240768433,120,5430.994963645935,223.70086240768433,1
-17.341001701354983,120,5441.009029150009,173.4100170135498,1
-14.46613178253174,120,5451.714205026627,144.66131782531738,1
-11.80970778465271,120,5462.837007761002,118.0970778465271,1
-15.989385890960694,120,5511.941933393478,159.89385890960693,1
-19.679309964179993,120,5522.171001672745,196.79309964179993,1
-14.079467725753785,120,5532.649461269379,140.79467725753784,1
-17.237423753738405,120,5543.460173130035,172.37423753738403,1
-21.456892395019533,120,5592.15221786499,214.5689239501953,1
-14.050561571121216,120,5602.578720569611,140.50561571121216,1
-20.6435054063797,120,5613.393374681473,206.435054063797,1
-16.83703889846802,120,5624.123477458954,168.37038898468018,1
-18.81138424873352,120,5664.795968055725,188.1138424873352,1
-23.297366237640382,120,5675.63391327858,232.9736623764038,1
-13.779844045639038,120,5685.344010591507,137.79844045639038,1
-24.92435989379883,120,5696.003005743027,249.24359893798828,1
-14.853033208847046,120,5707.2124564647675,148.53033208847046,1
-19.90047245025635,120,5890.658662080765,199.00472450256348,1
-23.23885283470154,120,5901.272448301315,232.38852834701538,1
-22.606977939605713,120,5912.3945343494415,226.06977939605713,1
-14.562418603897095,120,5923.725106477737,145.62418603897095,1
-17.707701539993288,120,5972.673160076141,177.07701539993286,1
-19.342857694625856,120,5983.478793144226,193.42857694625854,1
-18.938052129745483,120,5994.161355495453,189.38052129745483,1
-17.090518188476562,120,6005.27379322052,170.90518188476562,1
-18.408348464965822,120,6053.372756719589,184.0834846496582,1
-19.71485176086426,120,6064.025631904602,197.14851760864258,1
-15.122063755989075,120,6074.543122768402,151.22063755989075,1
-15.084848594665528,120,6084.999971151352,150.84848594665527,1
-18.157736706733704,120,6121.693082332611,181.57736706733704,1
-19.29381003379822,120,6132.076013088226,192.93810033798218,1
-22.287874507904053,120,6142.6565680503845,222.87874507904053,1
-14.503390431404114,120,6153.290526151657,145.03390431404114,1
-18.943359184265137,120,6163.507619142532,189.43359184265137,1
-16.682726621627808,120,6211.381541013718,166.82726621627808,1
-14.08017897605896,120,6221.940921545029,140.8017897605896,1
-16.2209502696991,120,6231.9821808338165,162.20950269699097,1
-18.827868223190308,120,6241.454114198685,188.27868223190308,1
-20.051228523254395,120,6290.598930120468,200.51228523254395,1
-13.03018445968628,120,6301.078262090683,130.3018445968628,1
-16.55192008018494,120,6310.7381229400635,165.51920080184937,1
-15.348634243011475,120,6321.703495025635,153.48634243011475,1
-14.962171363830567,120,6370.0489711761475,149.62171363830566,1
-12.375802803039551,120,6379.96276974678,123.75802803039551,1
-15.622028255462647,120,6390.248345851898,156.22028255462646,1
-21.085389852523804,120,6400.886855602264,210.85389852523804,1
-15.942182016372682,120,6448.252256155014,159.4218201637268,1
-14.310484766960144,120,6458.750039100647,143.10484766960144,1
-22.98753275871277,120,6469.775434732437,229.87532758712769,1
-19.43218331336975,120,6480.470313310623,194.3218331336975,1
-16.728601741790772,120,6491.253998994827,167.28601741790771,1
-17.167008256912233,120,6671.583218574524,171.67008256912231,1
-21.149628186225893,120,6682.50892996788,211.4962818622589,1
-17.543821859359742,120,6692.099905014038,175.4382185935974,1
-15.715147948265077,120,6702.572065830231,157.15147948265076,1
-15.049100208282471,120,6733.532340288162,150.4910020828247,1
-17.745959091186524,120,6743.8996686935425,177.45959091186523,1
-15.99200794696808,120,6754.463059425354,159.9200794696808,1
-16.461861228942873,120,6764.958385229111,164.6186122894287,1
-14.459378719329834,120,6810.912967205048,144.59378719329834,1
-14.616354370117188,120,6821.711067676544,146.16354370117188,1
-16.861573719978335,120,6832.169497013092,168.61573719978333,1
-16.617393445968627,120,6841.623463153839,166.17393445968628,1
-21.02432589530945,120,6852.002047538757,210.24325895309448,1
-15.011330318450929,120,6898.642377138138,150.11330318450928,1
-19.679287028312686,120,6908.415522098541,196.79287028312683,1
-14.894796085357667,120,6918.809721946716,148.94796085357666,1
-13.780491542816163,120,6929.127523899078,137.80491542816162,1
-15.791464161872865,120,6975.8872220516205,157.91464161872864,1
-16.589967918396,120,6986.86189198494,165.89967918395996,1
-15.001055097579957,120,6997.423495531082,150.01055097579956,1
-16.227799654006958,120,7007.938079118729,162.27799654006958,1
-16.110091257095338,120,7054.2209804058075,161.10091257095337,1
-15.739187574386598,120,7065.035562753677,157.39187574386597,1
-13.23791766166687,120,7075.956308364868,132.3791766166687,1
-13.63773775100708,120,7085.460865020752,136.3773775100708,1
-14.972517490386963,120,7132.593069791794,149.72517490386963,1
-17.117765188217163,120,7142.859523296356,171.17765188217163,1
-14.724720478057861,120,7152.838581562042,147.2472047805786,1
-15.09008641242981,120,7163.665424108505,150.9008641242981,1
-20.78328404426575,120,7174.640465974808,207.83284044265747,1
-17.527117550373077,120,7220.888142347336,175.27117550373077,1
-16.208644151687622,120,7231.485489368439,162.08644151687622,1
-13.409957838058473,120,7241.963362932205,134.09957838058472,1
-19.586803579330446,120,7252.795786142349,195.86803579330444,1
-15.610015296936036,120,7432.326153755188,156.10015296936035,1
-13.038535737991333,120,7442.916865348816,130.38535737991333,1
-19.358679342269898,120,7452.5605936050415,193.58679342269897,1
-20.814253187179567,120,7462.828633069992,208.14253187179565,1
-23.154910445213318,120,7510.948387384415,231.54910445213318,1
-17.16442608833313,120,7520.642167329788,171.6442608833313,1
-15.911321854591371,120,7530.960412979126,159.1132185459137,1
-18.347073888778688,120,7541.666466474533,183.47073888778687,1
-17.995265817642213,120,7589.197014808655,179.95265817642212,1
-11.750991153717042,120,7600.027677774429,117.50991153717041,1
-20.676690030097962,120,7611.152366638184,206.76690030097961,1
-16.266123199462893,120,7622.090341567993,162.6612319946289,1
-17.741229248046878,120,7632.838881254196,177.41229248046875,1
-15.885436391830446,120,7680.028909921646,158.85436391830444,1
-15.814128971099855,120,7690.85195183754,158.14128971099854,1
-13.857922744750978,120,7701.868087530136,138.57922744750977,1
-19.0841103553772,120,7712.146076440811,190.84110355377197,1
-15.364796686172486,120,7760.643675804138,153.64796686172485,1
-18.868929409980776,120,7772.336468935013,188.68929409980774,1
-16.153895831108095,120,7783.4932560920715,161.53895831108093,1
-20.014676094055176,120,7793.889681816101,200.14676094055176,1
-19.130519437789918,120,7842.024575471878,191.30519437789917,1
-13.503210186958313,120,7853.195065498352,135.03210186958313,1
-17.793207693099976,120,7864.3971910476685,177.93207693099976,1
-13.16449670791626,120,7874.549545288086,131.6449670791626,1
-17.257569217681887,120,7922.146914958954,172.57569217681885,1
-15.373794889450075,120,7932.816339492798,153.73794889450073,1
-16.52808918952942,120,7943.103351831436,165.2808918952942,1
-19.402392435073853,120,7954.435960292816,194.02392435073853,1
-14.798934412002565,120,7965.260641813278,147.98934412002563,1
-13.878837490081787,120,8013.514419794083,138.78837490081787,1
-18.993565249443055,120,8023.998846292496,189.93565249443054,1
-12.716198348999024,120,8035.592724323273,127.16198348999023,1
-12.022230386734009,120,8046.5285086631775,120.22230386734009,1
-12.494947242736817,120,8230.382168293,124.94947242736816,1
-15.058185338973999,120,8241.174288749695,150.58185338974,1
-16.06111912727356,120,8252.371276855469,160.6111912727356,1
-16.318411374092104,120,8263.204033136368,163.18411374092102,1
-16.32048683166504,120,8307.544579267502,163.2048683166504,1
-14.912488174438478,120,8318.416577339172,149.12488174438477,1
-16.80059735774994,120,8329.334617376328,168.0059735774994,1
-14.853775644302369,120,8339.049826145172,148.53775644302368,1
-19.588037538528443,120,8350.267053604126,195.88037538528442,1
-16.527939581871035,120,8397.362491369247,165.27939581871033,1
-17.078171443939212,120,8407.2126455307,170.7817144393921,1
-15.463737535476685,120,8417.982691764832,154.63737535476685,1
-14.96813108921051,120,8428.666949272156,149.6813108921051,1
-15.333861827850344,120,8476.172495603561,153.33861827850342,1
-18.765237402915954,120,8486.876136541367,187.65237402915955,1
-14.173190903663636,120,8497.735482215881,141.73190903663635,1
-17.43608980178833,120,8508.63801908493,174.3608980178833,1
-16.13216259479523,120,8555.705940485,161.32162594795227,1
-18.212774133682252,120,8566.696246862411,182.1277413368225,1
-16.165470933914186,120,8577.451777219772,161.65470933914185,1
-15.370608830451966,120,8588.013841152191,153.70608830451965,1
-17.763333702087404,120,8634.232476711273,177.63333702087402,1
-16.01753215789795,120,8644.994012117386,160.1753215789795,1
-19.957423520088195,120,8655.665621519089,199.57423520088196,1
-16.216405963897706,120,8665.77648639679,162.16405963897705,1
-17.190200948715212,120,8676.37461733818,171.9020094871521,1
-18.349143505096436,120,8723.013783216476,183.49143505096436,1
-13.277463698387146,120,8733.432077407837,132.77463698387146,1
-18.519272947311403,120,8744.350764036179,185.192729473114,1
-16.18167588710785,120,8754.934331178665,161.8167588710785,1
-13.166295218467713,120,8801.652532577515,131.66295218467712,1
-13.818931245803833,120,8812.305858373642,138.18931245803833,1
-17.199241828918456,120,8822.993900299072,171.99241828918457,1
-18.292344474792483,120,8833.918612003326,182.9234447479248,1
-17.873196363449097,120,9015.098672389984,178.73196363449097,1
-15.35090823173523,120,9026.214111089706,153.5090823173523,1
-14.718068575859071,120,9036.870476484299,147.1806857585907,1
-16.618764543533327,120,9047.189794778824,166.18764543533325,1
-19.04917871952057,120,9094.705533981323,190.4917871952057,1
-15.695561456680299,120,9105.362174034119,156.95561456680298,1
-18.090161752700805,120,9115.931842565536,180.90161752700806,1
-18.76687526702881,120,9127.254143953323,187.6687526702881,1
-14.637090015411378,120,9138.502019643784,146.37090015411377,1
-14.345481967926027,120,9186.0912463665,143.45481967926025,1
-16.97212963104248,120,9196.737434625626,169.7212963104248,1
-17.39528741836548,120,9207.35010766983,173.95287418365479,1
-16.666802215576173,120,9218.356078863144,166.66802215576172,1
-15.503790640830994,120,9246.940400362015,155.03790640830994,1
-17.132165169715883,120,9257.7650244236,171.3216516971588,1
-13.248622989654542,120,9267.438138484955,132.4862298965454,1
-14.977486991882325,120,9278.26487827301,149.77486991882324,1
-17.850265550613404,120,9326.894864797592,178.50265550613403,1
-20.313800621032716,120,9337.802398443222,203.13800621032715,1
-15.639859342575074,120,9347.674232244492,156.39859342575073,1
-13.04984085559845,120,9358.195982694626,130.4984085559845,1
-18.284045505523682,120,9404.975160837173,182.84045505523682,1
